DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
3.090909091,9.090909091,2842023.806,1373104.437,10531.99797,9468.185257,1171.001007,8.994012727,8.085548344,0.036931062,0.036931062,3.090909091,9.090909091
4.545454545,8.909090909,2832162.82,1372046.487,10485.96262,9403.097616,1165.884984,8.993994065,8.065201754,0.036489653,0.036489653,4.545454545,8.909090909
3,9.090909091,2842311.22,1373053.378,10533.45895,9471.047037,1171.168784,8.993971749,8.086833572,0.036955959,0.036955959,3,9.090909091
9,5.727272727,2758360.978,1360432.089,10135.54575,9022.874106,1126.929425,8.993948981,8.006600862,0.035018295,0.035018295,9,5.727272727
8.909090909,3.454545455,2739173.451,1364738.653,10013.65037,8914.188604,1113.395411,8.993795267,8.006309816,0.035154787,0.035154787,8.909090909,3.454545455
7.363636364,8.181818182,2804670.138,1367240.517,10359.70414,9245.977429,1151.883804,8.993705874,8.026831694,0.035608518,0.035608518,7.363636364,8.181818182
5.545454545,8.727272727,2823957.748,1370756.823,10447.94377,9353.045867,1161.704994,8.993629037,8.051136835,0.036180963,0.036180963,5.545454545,8.727272727
4.636363636,8.909090909,2831855.574,1372026.965,10484.11379,9399.884361,1165.729605,8.993606876,8.06352032,0.036463952,0.036463952,4.636363636,8.909090909
7.818181818,8,2799055.069,1366151.636,10333.84749,9215.974331,1149.021924,8.993603402,8.020712342,0.035463812,0.035463812,7.818181818,8
7.909090909,7.818181818,2794807.186,1365130.519,10314.64435,9197.838093,1146.89097,8.993570115,8.019801653,0.035413527,0.035413527,7.909090909,7.818181818
8.727272727,6.727272727,2772482.495,1361259.347,10208.71773,9091.948848,1135.113901,8.993562426,8.009723817,0.035106934,0.035106934,8.727272727,6.727272727
8.272727273,1.181818182,2730274.827,1374597.38,9925.051673,8841.665994,1103.580033,8.993504212,8.01180316,0.03557552,0.03557552,8.272727273,1.181818182
6.090909091,8.636363636,2819875.04,1370172.465,10428.70395,9327.074136,1159.601727,8.993349791,8.043342742,0.036019279,0.036019279,6.090909091,8.636363636
4.727272727,8.909090909,2831548.948,1372007.272,10482.26778,9396.674861,1165.574488,8.99321998,8.061839853,0.036438312,0.036438312,4.727272727,8.909090909
9,3.909090909,2741850.28,1363233.68,10033.61056,8931.00998,1115.686243,8.993218854,8.004947658,0.0350926,0.0350926,9,3.909090909
9,5.818181818,2759341.746,1360297.848,10140.54928,9027.282173,1127.581057,8.993188748,8.005883137,0.035014735,0.035014735,9,5.818181818
8.636363636,2.363636364,2733961.292,1368838.953,9968.053021,8876.31211,1108.4008,8.993184612,8.008215177,0.03533105,0.03533105,8.636363636,2.363636364
6.636363636,8.545454545,2815805.555,1369570.896,10409.53513,9301.211324,1157.506412,8.993069086,8.035559221,0.035859418,0.035859418,6.636363636,8.545454545
8.818181818,3,2736727.738,1366252.611,9993.383234,8896.926074,1111.236574,8.993029452,8.006329422,0.035217336,0.035217336,8.818181818,3
8.545454545,2.090909091,2733033.993,1370058.58,9957.793723,8868.135608,1107.29109,8.992932226,8.008856651,0.035386118,0.035386118,8.545454545,2.090909091
7.636363636,8.090909091,2801614.536,1366563.657,10345.13704,9228.730238,1150.36549,8.992913232,8.022433147,0.03552087,0.03552087,7.636363636,8.090909091
8.181818182,1,2729814.631,1375437.668,9918.413856,8836.829778,1102.915232,8.99290677,8.012247471,0.035620907,0.035620907,8.181818182,1
8.454545455,7.363636364,2783928.833,1362945.849,10263.617,9144.396092,1141.303867,8.992887253,8.012236139,0.035219048,0.035219048,8.454545455,7.363636364
4.818181818,8.909090909,2831242.939,1371987.409,10480.42456,9393.469105,1165.419632,8.992833374,8.060160346,0.036412733,0.036412733,4.818181818,8.909090909
3.272727273,9,2838775.409,1372174.333,10516.78167,9451.782196,1169.476656,8.992724751,8.082061447,0.036852428,0.036852428,3.272727273,9
8.909090909,3.363636364,2738551.865,1364887.437,10008.40651,8909.326945,1112.951014,8.99267478,8.005138442,0.035158737,0.035158737,8.909090909,3.363636364
8.454545455,1.818181818,2732093.017,1371276.341,9947.406932,8859.843613,1106.17157,8.992643822,8.009466032,0.035441248,0.035441248,8.454545455,1.818181818
5.636363636,8.727272727,2823615.304,1370639.084,10445.50463,9349.279283,1161.565556,8.992608794,8.048860638,0.036153295,0.036153295,5.636363636,8.727272727
8.727272727,2.636363636,2735033.021,1367621.714,9978.141914,8884.233011,1109.596131,8.992588954,8.006726735,0.035276156,0.035276156,8.727272727,2.636363636
7.181818182,8.272727273,2807316.843,1367642.192,10370.96352,9258.664101,1153.281365,8.992570108,8.028105183,0.035665939,0.035665939,7.181818182,8.272727273
8.363636364,7.454545455,2785984.793,1363295.703,10272.94234,9153.97375,1142.388406,8.992512781,8.013013526,0.035250908,0.035250908,8.363636364,7.454545455
8.545454545,7.272727273,2782025.109,1362597.111,10254.24827,9134.684645,1140.310337,8.992506629,8.010700548,0.035187285,0.035187285,8.545454545,7.272727273
8.818181818,6.545454545,2769406.301,1360767.062,10192.68299,9076.28844,1133.466658,8.992485946,8.007547799,0.035071573,0.035071573,8.818181818,6.545454545
8.272727273,7.545454545,2787967.23,1363640.369,10282.27425,9163.603971,1143.430185,8.99248103,8.014135092,0.035282698,0.035282698,8.272727273,7.545454545
4.909090909,8.909090909,2830937.545,1371967.378,10478.58414,9390.26708,1165.265037,8.99244705,8.058481791,0.036387213,0.036387213,4.909090909,8.909090909
9.090909091,4.727272727,2747870.699,1361171.416,10073.74599,8965.972151,1120.246341,8.992438202,8.003571914,0.035015769,0.035015769,9.090909091,4.727272727
9.090909091,5,2750366.492,1360753.111,10089.0037,8979.708017,1121.943282,8.992436481,8.00370942,0.035004685,0.035004685,9.090909091,5
9,5.909090909,2760323.293,1360163.784,10145.54778,9031.685039,1128.232795,8.992424102,8.005160884,0.03501118,0.03501118,9,5.909090909
8.363636364,1.272727273,2730224.422,1373929.57,9926.238387,8841.372077,1103.853272,8.992353096,8.009553717,0.035534834,0.035534834,8.363636364,1.272727273
9,3.818181818,2741186.323,1363379.956,10028.41395,8926.220482,1115.217948,8.992335506,8.004014372,0.03509648,0.03509648,9,3.818181818
6.181818182,8.636363636,2819534.893,1370051.939,10426.27448,9323.323451,1159.463779,8.992324444,8.041064861,0.035991925,0.035991925,6.181818182,8.636363636
9.090909091,4.909090909,2749557.6,1360892.977,10083.91731,8975.114623,1121.391736,8.992323541,8.003549814,0.035008391,0.035008391,9.090909091,4.909090909
8.909090909,6.272727273,2765309.843,1360400.648,10171.64552,9056.245241,1131.147933,8.99232118,8.006243017,0.035039625,0.035039625,8.909090909,6.272727273
3.363636364,9,2838462.538,1372157.445,10514.88938,9448.50984,1169.319681,8.992313694,8.080347912,0.036825853,0.036825853,3.363636364,9
9.090909091,4.818181818,2748749.046,1361033.027,10078.82549,8970.515821,1120.840094,8.992206416,8.003385912,0.035012102,0.035012102,9.090909091,4.818181818
1.818181818,1.363636364,2758673.085,1387458.38,10113.12876,9122.017736,1124.657439,8.9921859,8.110929979,0.037717255,0.037717255,1.818181818,1.363636364
8.818181818,2.909090909,2736057.532,1366401.49,9988.115427,8892.071317,1110.761325,8.992134676,8.00538434,0.035221293,0.035221293,8.818181818,2.909090909
8.636363636,7.181818182,2780122.568,1362245.265,10244.86951,9124.963991,1139.318362,8.992104278,8.009143272,0.035155506,0.035155506,8.636363636,7.181818182
9.090909091,5.090909091,2751271.027,1360615.922,10094.06084,8984.214109,1122.55176,8.992067185,8.003385172,0.03500105,0.03500105,9.090909091,5.090909091
5,8.909090909,2830632.763,1371947.178,10476.74651,9387.068773,1165.110702,8.992061002,8.056804178,0.036361753,0.036361753,5,8.909090909
9.090909091,4.636363636,2747113.012,1361313.157,10068.63051,8961.319106,1119.724572,8.992059976,8.003145891,0.035019525,0.035019525,9.090909091,4.636363636
6.727272727,8.545454545,2815467.624,1369447.623,10407.11496,9297.475949,1157.369981,8.992038095,8.033278985,0.035832368,0.035832368,6.727272727,8.545454545
9.090909091,5.181818182,2752133.606,1360477.804,10099.12331,8988.751343,1123.134808,8.991906613,8.003270204,0.03499739,0.03499739,9.090909091,5.181818182
3.454545455,9,2838150.329,1372140.38,10513.00005,9445.241444,1169.162971,8.99190302,8.078635467,0.036799343,0.036799343,3.454545455,9
8.909090909,3.272727273,2737861.703,1365034.576,10003.1749,8904.519753,1112.465088,8.991900074,8.00431389,0.035162644,0.035162644,8.909090909,3.272727273
8.181818182,7.636363636,2790081.19,1363985.579,10291.56741,9173.117685,1144.550588,8.991797764,8.014602224,0.03531457,0.03531457,8.181818182,7.636363636
7.454545455,8.181818182,2804270.224,1366973.317,10356.4022,9241.409306,1151.766718,8.991753306,8.023681496,0.035578117,0.035578117,7.454545455,8.181818182
9.090909091,5.272727273,2752996.618,1360339.866,10104.18049,8993.283278,1123.717798,8.991741968,8.003151049,0.034993735,0.034993735,9.090909091,5.272727273
9.090909091,4.545454545,2746355.527,1361455.085,10063.50945,8956.660575,1119.202642,8.991677712,8.002715719,0.035023286,0.035023286,9.090909091,4.545454545
5.727272727,8.727272727,2823273.4,1370520.899,10443.06635,9345.5148,1161.426178,8.991588569,8.046585288,0.036125681,0.036125681,5.727272727,8.727272727
9.090909091,5.363636364,2753860.11,1360202.108,10109.2324,8997.8099,1124.300761,8.99157303,8.00302749,0.034990085,0.034990085,9.090909091,5.363636364
8.545454545,2,2732447.218,1370213.096,9952.418743,8863.124475,1106.862798,8.99155592,8.007428285,0.035390238,0.035390238,8.545454545,2
3.545454545,9,2837838.778,1372123.137,10511.11367,9441.976993,1169.006527,8.991492713,8.076924103,0.036772899,0.036772899,3.545454545,9
8.727272727,6.818181818,2773737.54,1361132.802,10213.62045,9096.092974,1135.925384,8.991453658,8.007650063,0.03510357,0.03510357,8.727272727,6.818181818
9,3.727272727,2740522.358,1363526.431,10023.21138,8921.425207,1114.74939,8.991448188,8.003077004,0.035100366,0.035100366,9,3.727272727
7,8.363636364,2809960.583,1368038.564,10382.2196,9271.354865,1154.678013,8.991441323,8.029385474,0.035723475,0.035723475,7,8.363636364
8.272727273,1.090909091,2729832.697,1374773.412,9919.626408,8836.517598,1103.229874,8.991441081,8.009679405,0.035580227,0.035580227,8.272727273,1.090909091
8.636363636,2.272727273,2733452.224,1368994.545,9962.682611,8871.257115,1108.020457,8.991424793,8.006401919,0.035335194,0.035335194,8.636363636,2.272727273
8.090909091,7.727272727,2792145.047,1364326.264,10300.86201,9182.664708,1145.642076,8.991344004,8.015299807,0.035346389,0.035346389,8.090909091,7.727272727
6.272727273,8.636363636,2819195.277,1369930.977,10423.8461,9319.574761,1159.32618,8.99129708,8.038785735,0.035964624,0.035964624,6.272727273,8.636363636
9.090909091,4.454545455,2745598.201,1361597.199,10058.38282,8951.996578,1118.680525,8.991291607,8.002281594,0.035027052,0.035027052,9.090909091,4.454545455
5.090909091,8.909090909,2830411.441,1371929.407,10474.89403,9383.806941,1165.005145,8.99128564,8.054734333,0.036336424,0.036336424,5.090909091,8.909090909
9.090909091,4.363636364,2744785.318,1361738.028,10053.26489,8947.375424,1118.124802,8.991183159,8.002125891,0.035030784,0.035030784,9.090909091,4.363636364
3.636363636,9,2837527.883,1372105.719,10509.23023,9438.716444,1168.850348,8.991082776,8.075213788,0.036746519,0.036746519,3.636363636,9
9,6,2761428.465,1360033.074,10150.51143,9035.978274,1128.957907,8.991045074,8.003822126,0.035007714,0.035007714,9,6
8.727272727,2.545454545,2734488.449,1367775.271,9972.80758,8879.235331,1109.195356,8.991028971,8.005114052,0.035280242,0.035280242,8.727272727,2.545454545
7.727272727,8.090909091,2801212.234,1366292.685,10341.82839,9224.160483,1150.248129,8.990954327,8.019278844,0.035490565,0.035490565,7.727272727,8.090909091
8.909090909,6.363636364,2766421.599,1360270.364,10176.5944,9060.520873,1131.875679,8.990911799,8.004872834,0.035036168,0.035036168,8.909090909,6.363636364
5.181818182,8.909090909,2830110.252,1371908.945,10473.06148,9380.614141,1164.852729,8.990888911,8.053047315,0.036311084,0.036311084,5.181818182,8.909090909
9,3.636363636,2739802.53,1363671.606,10018.01761,8916.673116,1114.246987,8.990841107,8.002420669,0.035104217,0.035104217,9,3.636363636
9.090909091,5.454545455,2754856.598,1360067.98,10114.24633,9002.217857,1124.962883,8.990737813,8.002235445,0.034986532,0.034986532,9.090909091,5.454545455
8.818181818,6.636363636,2770588.759,1360638.698,10197.60664,9080.496877,1134.235544,8.990730977,8.00582994,0.035068163,0.035068163,8.818181818,6.636363636
8.454545455,1.727272727,2731615.972,1371435.016,9941.973291,8854.706775,1105.808625,8.990681629,8.007449547,0.035445482,0.035445482,8.454545455,1.727272727
3.727272727,9,2837217.639,1372088.122,10507.34969,9435.459807,1168.694434,8.990673172,8.073504531,0.036720203,0.036720203,3.727272727,9
7.272727273,8.272727273,2806917.172,1367377.512,10367.66517,9254.097006,1153.163649,8.990627809,8.024964205,0.035635474,0.035635474,7.272727273,8.272727273
8.818181818,2.818181818,2735514.119,1366554.035,9982.806488,8887.09773,1110.362245,8.990585312,8.003782345,0.035225348,0.035225348,8.818181818,2.818181818
8.909090909,3.181818182,2737280.684,1365184.87,9997.907697,8899.610201,1112.044609,8.99056352,8.002925536,0.035166635,0.035166635,8.909090909,3.181818182
9.090909091,4.272727273,2744076.099,1361881.782,10048.11472,8942.658921,1117.630971,8.990547846,8.001441579,0.035034593,0.035034593,9.090909091,4.272727273
2.272727273,1.181818182,2756209.128,1388078.798,10095.86288,9098.364014,1122.942532,8.990542792,8.102252571,0.037597135,0.037597135,2.272727273,1.181818182
8,7.818181818,2794325.101,1364667.074,10310.12132,9192.108049,1146.803001,8.99031596,8.015420296,0.03537828,0.03537828,8,7.818181818
9.090909091,5.545454545,2755776.869,1359932.027,10119.27415,9006.686367,1125.579109,8.990282485,8.001824389,0.034982929,0.034982929,9.090909091,5.545454545
2.090909091,1.272727273,2757283.082,1387789.422,10103.87679,9108.873267,1123.867053,8.990277594,8.104938427,0.0376438,0.0376438,2.090909091,1.272727273
6.363636364,8.636363636,2818856.188,1369809.579,10421.4188,9315.82805,1159.188931,8.990267694,8.036505355,0.035937375,0.035937375,6.363636364,8.636363636
3.818181818,9,2836908.042,1372070.351,10505.47205,9432.207043,1168.538784,8.990263902,8.071796306,0.036693952,0.036693952,3.818181818,9
5.818181818,8.727272727,2823016.516,1370404.867,10440.61153,9341.683815,1161.336972,8.990165454,8.043904601,0.036098193,0.036098193,5.818181818,8.727272727
5.272727273,8.818181818,2827183.836,1370982.629,10459.8772,9367.65536,1163.488841,8.990096704,8.05134955,0.036260861,0.036260861,5.272727273,8.818181818
6.909090909,8.545454545,2814793.294,1369199.787,10402.27777,9290.010983,1157.098152,8.989970089,8.028714736,0.03577842,0.03577842,6.909090909,8.545454545
9,6.090909091,2762473.026,1359900.943,10155.48518,9040.318755,1129.64647,8.989967607,8.002785821,0.03500421,0.03500421,9,6.090909091
9.090909091,4.181818182,2743366.968,1362025.728,10042.95881,8937.93681,1117.136925,8.989908563,8.000753186,0.035038408,0.035038408,9.090909091,4.181818182
6.818181818,8.454545455,2812688.273,1368432.203,10393.45385,9283.979013,1156.124879,8.989905883,8.030256232,0.035781199,0.035781199,6.818181818,8.454545455
8.727272727,2.454545455,2733866.004,1367926.91,9967.488296,8874.30074,1108.74735,8.989864365,8.003898035,0.035284276,0.035284276,8.727272727,2.454545455
3.909090909,9,2836599.093,1372052.409,10503.59732,9428.958088,1168.383398,8.98985499,8.070089068,0.036667764,0.036667764,3.909090909,9
9.090909091,5.636363636,2756697.736,1359796.252,10124.29682,9011.149631,1126.195354,8.989822928,8.00140899,0.034979332,0.034979332,9.090909091,5.636363636
7.545454545,8.181818182,2803870.605,1366704.936,10353.09669,9236.83868,1151.650156,8.989793156,8.020524836,0.035547752,0.035547752,7.545454545,8.181818182
9,3.545454545,2739181.499,1363819.629,10012.79167,8911.82853,1113.803723,8.989727243,8.001255828,0.035108143,0.035108143,9,3.545454545
8.272727273,1,2729324.076,1374947.673,9914.212386,8831.421679,1102.839224,8.989716876,8.007895879,0.035584887,0.035584887,8.272727273,1
8.636363636,2.181818182,2732942.831,1369150.36,9957.305333,8866.195586,1107.63969,8.989661008,8.004584582,0.035339344,0.035339344,8.636363636,2.181818182
8.545454545,1.909090909,2731971.301,1370370.93,9947.005072,8858.0065,1106.501274,8.989601099,8.005419159,0.035394445,0.035394445,8.545454545,1.909090909
8.545454545,7.363636364,2783434.987,1362463.99,10259.03218,9138.618471,1141.216004,8.989562133,8.007790319,0.035183739,0.035183739,8.545454545,7.363636364
8.909090909,6.454545455,2767534.561,1360140.255,10181.53846,9064.791316,1132.603729,8.989497563,8.003497678,0.035032714,0.035032714,8.909090909,6.454545455
7.090909091,8.363636364,2809566.538,1367776.568,10378.92367,9266.784366,1154.562843,8.989483532,8.026227781,0.03569295,0.03569295,7.090909091,8.363636364
4,9,2836290.787,1372034.294,10501.72547,9425.712976,1168.228276,8.989446399,8.06838284,0.036641639,0.036641639,4,9
7.909090909,7.909090909,2796473.096,1365003.871,10319.37812,9201.569911,1147.945651,8.989430913,8.015684282,0.035410132,0.035410132,7.909090909,7.909090909
8.727272727,6.909090909,2774994.338,1361006.433,10218.51854,9100.231828,1136.737428,8.989339389,8.005570684,0.03510021,0.03510021,8.727272727,6.909090909
9.090909091,4.090909091,2742657.881,1362169.865,10037.79713,8933.209102,1116.642636,8.989265508,8.000060909,0.035042228,0.035042228,9.090909091,4.090909091
6.454545455,8.636363636,2818517.625,1369687.746,10418.99256,9312.083303,1159.05203,8.989236277,8.034223712,0.035910178,0.035910178,6.454545455,8.636363636
8.909090909,3.090909091,2736699.468,1365335.37,9992.634185,8894.694615,1111.623774,8.989223167,8.001533271,0.035170631,0.035170631,8.909090909,3.090909091
8.454545455,7.454545455,2785493.866,1362816.985,10268.36699,9148.20268,1142.301048,8.989195102,8.008574181,0.035215612,0.035215612,8.454545455,7.454545455
8.363636364,7.545454545,2787477.172,1363164.735,10277.70875,9157.841065,1143.342126,8.989180504,8.009711931,0.035247413,0.035247413,8.363636364,7.545454545
8.636363636,7.272727273,2781530.465,1362112.161,10249.65357,9128.898785,1140.223223,8.98916402,8.006238255,0.035151964,0.035151964,8.636363636,7.272727273
5.909090909,8.727272727,2822678.269,1370285.879,10438.17529,9337.921421,1161.200065,8.989127366,8.041612896,0.036070689,0.036070689,5.909090909,8.727272727
1.727272727,1.363636364,2758986.9,1387417.221,10114.35204,9124.63525,1125.176306,8.989126409,8.109515997,0.037743866,0.037743866,1.727272727,1.363636364
5.363636364,8.818181818,2826843.3,1370866.446,10457.43108,9363.876763,1163.35044,8.989063591,8.049059373,0.036233037,0.036233037,5.363636364,8.818181818
4.090909091,9,2835983.121,1372016.003,10499.85648,9422.471712,1168.073418,8.989038112,8.066677627,0.036615576,0.036615576,4.090909091,9
8.818181818,2.727272727,2734970.449,1366706.792,9977.491063,8882.117956,1109.962778,8.98903212,8.002176408,0.035229408,0.035229408,8.818181818,2.727272727
7.818181818,8.090909091,2800810.211,1366020.536,10338.51616,9219.588196,1150.131285,8.988987865,8.016118089,0.035460295,0.035460295,7.818181818,8.090909091
9,6.181818182,2763518.567,1359768.987,10160.45401,9044.654047,1130.335233,8.988885518,8.001744775,0.035000711,0.035000711,9,6.181818182
9.090909091,4,2741897.549,1362312.829,10032.64306,8928.520527,1116.117306,8.98887868,7.999625555,0.035046016,0.035046016,9.090909091,4
9.090909091,5.727272727,2757743.374,1359663.873,10129.284,9015.501849,1126.885746,8.988740908,8.000369053,0.034975825,0.034975825,9.090909091,5.727272727
8.454545455,1.636363636,2731138.557,1371593.924,9936.532527,8849.563166,1105.445231,8.988715356,8.005428867,0.035449723,0.035449723,8.454545455,1.636363636
7.363636364,8.272727273,2806517.802,1367111.654,10364.36328,9249.527428,1153.046457,8.988677966,8.021816791,0.035605045,0.035605045,7.363636364,8.272727273
4.181818182,9,2835676.093,1371997.539,10497.99035,9419.23427,1167.918825,8.988630139,8.064973411,0.036589577,0.036589577,4.181818182,9
9,3.454545455,2738560.348,1363967.853,10007.55963,8906.978082,1113.36014,8.988609592,8.000087088,0.035112076,0.035112076,9,3.454545455
8.272727273,7.636363636,2789594.344,1363513.082,10287.01129,9167.361069,1144.463213,8.988503237,8.010184135,0.035279298,0.035279298,8.272727273,7.636363636
8.818181818,6.727272727,2771876.327,1360513.175,10202.50091,9084.612674,1135.066499,8.988460955,8.003595104,0.035064829,0.035064829,8.818181818,6.727272727
4.272727273,9,2835369.703,1371978.906,10496.1271,9416.000618,1167.764495,8.988222493,8.063270167,0.036563639,0.036563639,4.272727273,9
1,1.363636364,2761518.459,1387084.957,10124.22867,9145.698606,1126.390155,8.988207699,8.119476686,0.037959391,0.037959391,1,1.363636364
6.545454545,8.636363636,2818179.584,1369565.478,10416.56736,9308.34051,1158.915478,8.988202814,8.031940799,0.035883032,0.035883032,6.545454545,8.636363636
8.727272727,2.363636364,2733357.635,1368081.909,9962.130414,8869.257544,1108.367949,8.988107623,8.002087709,0.0352884,0.0352884,8.727272727,2.363636364
6,8.727272727,2822340.566,1370166.449,10435.74016,9334.161074,1161.063514,8.988087248,8.039319954,0.036043239,0.036043239,6,8.727272727
8.181818182,7.727272727,2791659.15,1363856.839,10296.31571,9176.916183,1145.554054,8.988066239,8.010897569,0.035311128,0.035311128,8.181818182,7.727272727
5.454545455,8.818181818,2826503.298,1370749.817,10454.98635,9360.10032,1163.212575,8.988027271,8.04676679,0.036205269,0.036205269,5.454545455,8.818181818
9.090909091,3.909090909,2741233.937,1362458.557,10027.45797,8923.741977,1115.649783,8.98799796,7.998694673,0.035049878,0.035049878,9.090909091,3.909090909
9.090909091,5.818181818,2758724.116,1359529.965,10134.28227,9019.904897,1127.537026,8.987981799,7.99965295,0.034972277,0.034972277,9.090909091,5.818181818
8.636363636,2.090909091,2732433.12,1369306.399,9951.921242,8861.127571,1107.258502,8.987893269,8.002763177,0.035343499,0.035343499,8.636363636,2.090909091
8.909090909,3,2736118.055,1365486.078,9987.354338,8889.772966,1111.202581,8.987878994,8.000137073,0.035174633,0.035174633,8.909090909,3
7.636363636,8.181818182,2803471.28,1366435.377,10349.78762,9232.265537,1151.534117,8.98782543,8.017361707,0.035517421,0.035517421,7.636363636,8.181818182
4.363636364,9,2835063.947,1371960.099,10494.2667,9412.770779,1167.61043,8.987815139,8.061567913,0.036537764,0.036537764,4.363636364,9
8.545454545,1.818181818,2731495.02,1370528.994,9941.584376,8852.88185,1106.139308,8.987642249,8.003405889,0.035398659,0.035398659,8.545454545,1.818181818
7.181818182,8.363636364,2809172.792,1367513.392,10375.62422,9262.211418,1154.448194,8.987518255,8.023063717,0.035662461,0.035662461,7.181818182,8.363636364
9,3.363636364,2737939.098,1364116.279,10002.32144,8902.121704,1112.916251,8.987487997,7.998914293,0.035116013,0.035116013,9,3.363636364
8.818181818,2.636363636,2734426.515,1366859.763,9972.169077,8877.131925,1109.56292,8.987475065,8.000566496,0.035233474,0.035233474,8.818181818,2.636363636
4.454545455,9,2834758.822,1371941.121,10492.40914,9409.544733,1167.456629,8.987408081,8.059866636,0.03651195,0.03651195,4.454545455,9
8.909090909,6.545454545,2768796.36,1360014.118,10186.44246,9068.931868,1133.419945,8.987350638,8.001387225,0.035029367,0.035029367,8.909090909,6.545454545
1,9.181818182,2850929.363,1371765.137,10571.15137,9538.575895,1176.227114,8.987338617,8.109467787,0.037517059,0.037517059,1,9.181818182
1.090909091,9.181818182,2850633.962,1371819.22,10569.61281,9535.607654,1176.05894,8.987315558,8.108103539,0.037490645,0.037490645,1.090909091,9.181818182
1.181818182,9.181818182,2850339.26,1371873.177,10568.07771,9532.644026,1175.890967,8.987293893,8.106741435,0.037464305,0.037464305,1.181818182,9.181818182
1.272727273,9.181818182,2850045.26,1371927.007,10566.54607,9529.685009,1175.723199,8.987273598,8.105381449,0.037438038,0.037438038,1.272727273,9.181818182
1.363636364,9.181818182,2849751.945,1371980.712,10565.01785,9526.730569,1175.555628,8.987254706,8.104023613,0.037411845,0.037411845,1.363636364,9.181818182
1.454545455,9.181818182,2849459.329,1372034.289,10563.49308,9523.780758,1175.388266,8.987237139,8.102667886,0.037385724,0.037385724,1.454545455,9.181818182
1.545454545,9.181818182,2849167.378,1372087.742,10561.97174,9520.835493,1175.221093,8.987221045,8.101314338,0.037359675,0.037359675,1.545454545,9.181818182
9.090909091,5.909090909,2759705.64,1359396.233,10139.27552,9024.302752,1128.188413,8.987218268,7.99893231,0.034968734,0.034968734,9.090909091,5.909090909
1.636363636,9.181818182,2848876.133,1372141.071,10560.45383,9517.894754,1175.054135,8.987206216,8.099962773,0.037333697,0.037333697,1.636363636,9.181818182
1.727272727,9.181818182,2848585.568,1372194.271,10558.9393,9514.95863,1174.887383,8.987192692,8.09861334,0.037307791,0.037307791,1.727272727,9.181818182
1.818181818,9.181818182,2848295.684,1372247.347,10557.42818,9512.027022,1174.720835,8.987180503,8.097265956,0.037281956,0.037281956,1.818181818,9.181818182
8.454545455,1.545454545,2730577.549,1371750.73,9931.108863,8844.488352,1105.031022,8.987176528,8.003837156,0.035453907,0.035453907,8.454545455,1.545454545
1.909090909,9.181818182,2848006.477,1372300.299,10555.92045,9509.099945,1174.554492,8.987169624,8.095920632,0.037256192,0.037256192,1.909090909,9.181818182
6.636363636,8.636363636,2817842.067,1369442.782,10414.14325,9304.599643,1158.779273,8.987167344,8.029656602,0.035855939,0.035855939,6.636363636,8.636363636
2,9.181818182,2847717.944,1372353.125,10554.4161,9506.177384,1174.388355,8.987160048,8.094577356,0.037230497,0.037230497,2,9.181818182
2.090909091,9.181818182,2847430.082,1372405.827,10552.91512,9503.259324,1174.222424,8.987151762,8.093236113,0.037204873,0.037204873,2.090909091,9.181818182
9,6.272727273,2764696.341,1359640.588,10165.38637,9048.872986,1131.102389,8.987149589,8.000047633,0.034997306,0.034997306,9,6.272727273
2.181818182,9.181818182,2847142.887,1372458.404,10551.41749,9500.345781,1174.056699,8.987144743,8.091896916,0.037179317,0.037179317,2.181818182,9.181818182
2.272727273,9.181818182,2846856.359,1372510.86,10549.92323,9497.436647,1173.89118,8.987139021,8.090559677,0.03715383,0.03715383,2.272727273,9.181818182
3,9.181818182,2844587.716,1372926.104,10538.08817,9474.322594,1172.57448,8.98713757,8.079932451,0.036952367,0.036952367,3,9.181818182
2.363636364,9.181818182,2846570.493,1372563.192,10548.4323,9494.531996,1173.725868,8.987134545,8.089224454,0.037128412,0.037128412,2.363636364,9.181818182
2.909090909,9.181818182,2844869.032,1372874.62,10539.55609,9477.196601,1172.738343,8.98713353,8.081254149,0.036977318,0.036977318,2.909090909,9.181818182
2.454545455,9.181818182,2846285.286,1372615.4,10546.94469,9491.631785,1173.560763,8.987131316,8.087891213,0.037103062,0.037103062,2.454545455,9.181818182
2.818181818,9.181818182,2845150.989,1372823.02,10541.02727,9480.07489,1172.902413,8.987130689,8.082577705,0.037002334,0.037002334,2.818181818,9.181818182
2.545454545,9.181818182,2846000.735,1372667.487,10545.46039,9488.73599,1173.395865,8.987129326,8.086559935,0.037077779,0.037077779,2.545454545,9.181818182
2.727272727,9.181818182,2845433.589,1372771.295,10542.50169,9482.957574,1173.06669,8.987129018,8.083903206,0.037027416,0.037027416,2.727272727,9.181818182
2.636363636,9.181818182,2845716.837,1372719.451,10543.97939,9485.844593,1173.231174,8.987128563,8.085230605,0.037052564,0.037052564,2.636363636,9.181818182
9.090909091,3.818181818,2740570.289,1362604.481,10022.26697,8918.957708,1115.181982,8.987113435,7.997759875,0.035053746,0.035053746,9.090909091,3.818181818
6.090909091,8.727272727,2822003.407,1370046.581,10433.30615,9330.402756,1160.927317,8.987045098,8.037025766,0.036015841,0.036015841,6.090909091,8.727272727
