DSH[K],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
8.454545455,0.727272727,3104857.207,1183520.335,9757.895863,8063.166316,1756.176887,5.5563286,4.591317866,0.030476035,0.030476035,8.454545455,-14.08494116
6.272727273,0.290909091,2765599.539,1261789.042,8342.187422,6902.986911,1501.386581,5.556322087,4.597741179,0.033034018,0.033034018,6.272727273,0
7.090909091,0.290909091,2762669.983,1259029.223,8337.871602,6891.926066,1500.623952,5.556269838,4.592706959,0.032769993,0.032769993,7.090909091,0
5,0.736363636,3133699.509,1186404.609,9849.162393,8171.809144,1772.638431,5.556216216,4.609969525,0.031289693,0.031289693,5,-14.46156925
7,0.290909091,2762982.25,1259290.903,8338.238948,6893.042679,1500.719098,5.556162348,4.593159831,0.032797876,0.032797876,7,0
6.909090909,0.290909091,2763294.674,1259552.378,8338.601618,6894.155082,1500.814264,5.556051682,4.59360978,0.032825813,0.032825813,6.909090909,0
5.090909091,0.736363636,3133279.908,1186416.991,9847.576571,8169.532152,1772.406862,5.556047419,4.609287138,0.031269778,0.031269778,5.090909091,-14.4571976
6.181818182,0.290909091,2765889.366,1261959.041,8342.263921,6903.819679,1501.503046,5.555942056,4.597939177,0.033059987,0.033059987,6.181818182,0
6.818181818,0.290909091,2763607.255,1259813.649,8338.959586,6895.263248,1500.909449,5.555937831,4.594056793,0.032853805,0.032853805,6.818181818,0
5.181818182,0.736363636,3132860.768,1186429.214,9845.992685,8167.257591,1772.175309,5.555879623,4.608605904,0.031249906,0.031249906,5.181818182,-14.45282584
6.727272727,0.290909091,2763919.993,1260074.717,8339.31283,6896.367158,1501.004649,5.555820785,4.594500863,0.032881851,0.032881851,6.727272727,0
5.272727273,0.736363636,3132442.088,1186441.277,9844.410724,8164.985459,1771.943772,5.555712817,4.60792582,0.031230076,0.031230076,5.272727273,-14.448454
8.545454545,0.727272727,3104383.907,1183381.582,9755.372684,8060.025765,1755.929424,5.555674704,4.590176378,0.030453858,0.030453858,8.545454545,-14.08000895
6.090909091,0.290909091,2766179.443,1262129.083,8342.33697,6904.649434,1501.619495,5.555559844,4.598135184,0.033086014,0.033086014,6.090909091,0
5.363636364,0.736363636,3132023.867,1186453.184,9842.830703,8162.715727,1771.712253,5.555547006,4.607246867,0.031210289,0.031210289,5.363636364,-14.44408209
5.454545455,0.736363636,3131606.102,1186464.932,9841.252599,8160.448404,1771.480754,5.555382173,4.606569045,0.031190543,0.031190543,5.454545455,-14.43971012
5.545454545,0.736363636,3131188.792,1186476.523,9839.676409,8158.18348,1771.249275,5.555218314,4.605892348,0.03117084,0.03117084,5.545454545,-14.43533811
6,0.290909091,2766469.778,1262299.166,8342.406602,6905.476209,1501.735933,5.55517546,4.598329212,0.033112101,0.033112101,6,0
5.636363636,0.736363636,3130771.937,1186487.957,9838.102132,8155.92094,1771.017818,5.555055423,4.605216762,0.031151178,0.031151178,5.636363636,-14.43096608
5.727272727,0.736363636,3130355.533,1186499.237,9836.529764,8153.660773,1770.786384,5.554893495,4.60454228,0.031131557,0.031131557,5.727272727,-14.42659403
8.272727273,0.290909091,2758461.165,1254737.583,8330.240618,6874.577082,1499.641967,5.554819617,4.584145571,0.032389302,0.032389302,8.272727273,0
5.909090909,0.290909091,2766760.367,1262469.294,8342.472768,6906.299964,1501.852354,5.554788886,4.598521248,0.033138247,0.033138247,5.909090909,0
5.818181818,0.736363636,3129939.579,1186510.36,9834.959291,8151.402976,1770.554974,5.554732519,4.603868898,0.031111978,0.031111978,5.818181818,-14.42222197
8.363636364,0.290909091,2758119.116,1254361.873,8329.484792,6873.084243,1499.571181,5.554577799,4.583366451,0.032359234,0.032359234,8.363636364,0
5.909090909,0.736363636,3129524.075,1186521.329,9833.390716,8149.147533,1770.32359,5.554572494,4.603196603,0.031092439,0.031092439,5.909090909,-14.41784993
6,0.736363636,3129109.017,1186532.144,9831.82403,8146.894434,1770.092232,5.55441341,4.602525387,0.031072941,0.031072941,6,-14.4134779
5.818181818,0.290909091,2767051.213,1262639.466,8342.535446,6907.120673,1501.968758,5.554400116,4.598711281,0.033164454,0.033164454,5.818181818,0
8.727272727,0.727272727,3103437.814,1183102.508,9750.32451,8053.744523,1755.434506,5.554365302,4.58789234,0.0304096,0.0304096,8.727272727,-14.07013036
8.454545455,0.290909091,2757777.064,1253985.487,8328.722173,6871.585149,1499.500481,5.554331111,4.582582824,0.03232921,0.03232921,8.454545455,0
6.090909091,0.736363636,3128694.405,1186542.806,9830.259228,8144.643668,1769.860902,5.554255263,4.601855242,0.031053483,0.031053483,6.090909091,-14.40910591
6.181818182,0.736363636,3128280.236,1186553.315,9828.696303,8142.395224,1769.6296,5.554098045,4.60118616,0.031034066,0.031034066,6.181818182,-14.40473396
8.545454545,0.290909091,2757435.009,1253608.423,8327.952771,6870.079808,1499.429867,5.554079556,4.581794692,0.032299228,0.032299228,8.545454545,0
5.727272727,0.290909091,2767342.315,1262809.685,8342.594613,6907.938322,1502.085143,5.554009139,4.598899305,0.033190722,0.033190722,5.727272727,0
8.636363636,0.290909091,2757092.947,1253230.682,8327.176577,6868.568206,1499.359338,5.553823132,4.581002052,0.032269289,0.032269289,8.636363636,0
8.818181818,0.727272727,3102965.018,1182962.19,9747.799517,8050.603821,1755.187051,5.553709793,4.586749779,0.030387517,0.030387517,8.818181818,-14.06518402
5.636363636,0.290909091,2767633.674,1262979.95,8342.650245,6908.752891,1502.201507,5.553615946,4.599085313,0.03321705,0.03321705,5.636363636,-5.68E-14
8.727272727,0.290909091,2756750.883,1252852.259,8326.393647,6867.050401,1499.2889,5.553561858,4.580204925,0.032239391,0.032239391,8.727272727,0
8.818181818,0.290909091,2756408.813,1252473.154,8325.603969,6865.52638,1499.218549,5.553295732,4.579403307,0.032209536,0.032209536,8.818181818,0
5.545454545,0.290909091,2767925.29,1263150.263,8342.70232,6909.564359,1502.317849,5.553220528,4.599269298,0.03324344,0.03324344,5.545454545,0
8.909090909,0.727272727,3102492.388,1182821.352,9745.273912,8047.463059,1754.939601,5.553053739,4.585606853,0.030365466,0.030365466,8.909090909,-14.06023299
8.909090909,0.290909091,2756066.737,1252093.367,8324.807552,6863.996152,1499.148287,5.553024756,4.578597201,0.032179722,0.032179722,8.909090909,0
5.454545455,0.290909091,2768217.164,1263320.624,8342.750809,6910.372713,1502.434167,5.552822875,4.599451254,0.033269891,0.033269891,5.454545455,0
9,0.290909091,2755724.653,1251712.897,8324.004411,6862.459723,1499.078115,5.552748939,4.577786612,0.032149949,0.032149949,9,0
9.090909091,0.290909091,2755382.562,1251331.742,8323.194549,6860.917109,1499.008032,5.552468279,4.576971545,0.032120217,0.032120217,9.090909091,0
5.363636364,0.290909091,2768509.298,1263491.038,8342.795699,6911.177909,1502.550458,5.552422986,4.599631162,0.033296405,0.033296405,5.363636364,0
9,0.727272727,3102019.922,1182679.995,9742.747698,8044.322232,1754.692155,5.552397138,4.584463554,0.030343445,0.030343445,9,-14.05527729
4.818181818,0.290909091,2770486.838,1265337.818,8345.226019,6918.156747,1503.052815,5.552184152,4.602736961,0.033479312,0.033479312,4.818181818,0
9.181818182,0.290909091,2755040.463,1250949.905,8322.377992,6859.368306,1498.938039,5.552182794,4.576152,0.032090526,0.032090526,9.181818182,0
5.272727273,0.290909091,2768801.69,1263661.502,8342.836958,6911.979945,1502.666721,5.552020844,4.599809024,0.03332298,0.03332298,5.272727273,0
9.272727273,0.290909091,2754698.355,1250567.382,8321.554738,6857.813337,1498.868138,5.551892477,4.575327986,0.032060875,0.032060875,9.272727273,-5.68E-14
9.090909091,0.727272727,3101547.62,1182538.121,9740.220872,8041.181334,1754.444714,5.551739987,4.58331988,0.030321455,0.030321455,9.090909091,-14.05031692
5.181818182,0.290909091,2769094.342,1263832.018,8342.874558,6912.778802,1502.782955,5.551616438,4.599984833,0.033349619,0.033349619,5.181818182,0
9.363636364,0.290909091,2754356.236,1250184.172,8320.724798,6856.252203,1498.798327,5.551597335,4.574499504,0.032031265,0.032031265,9.363636364,0
4.727272727,0.290909091,2770761.122,1265433.643,8345.042705,6918.739008,1503.186825,5.551567219,4.602713975,0.033504239,0.033504239,4.727272727,0
9.454545455,0.290909091,2754014.108,1249800.275,8319.888192,6854.684921,1498.728608,5.551297376,4.573666561,0.032001695,0.032001695,9.454545455,0
5.090909091,0.290909091,2769387.254,1264002.587,8342.908481,6913.574447,1502.899158,5.551209765,4.600158574,0.03337632,0.03337632,5.090909091,0
9.181818182,0.727272727,3101075.481,1182395.73,9737.693436,8038.040368,1754.197279,5.551082283,4.582175827,0.030299495,0.030299495,9.181818182,-14.04535192
4.636363636,0.290909091,2771035.713,1265529.626,8344.856419,6919.318754,1503.320785,5.550948609,4.602689476,0.033529228,0.033529228,4.636363636,0
5,0.290909091,2769680.426,1264173.212,8342.938699,6914.366861,1503.015327,5.550800812,4.60033024,0.033403085,0.033403085,5,0
6.272727273,0.736363636,3127369.425,1185642.888,9820.612478,8134.020082,1769.254841,5.550705444,4.59742706,0.030990066,0.030990066,6.272727273,-14.39579334
9.272727273,0.727272727,3100603.504,1182252.824,9735.165397,8034.899332,1753.949852,5.550424026,4.581031393,0.030277566,0.030277566,9.272727273,-14.04038229
4.909090909,0.290909091,2769973.86,1264343.893,8342.965186,6915.15602,1503.131461,5.550389572,4.600499823,0.033429913,0.033429913,4.909090909,0
6.363636364,0.736363636,3126922.538,1185590.4,9818.610759,8131.360333,1769.014092,5.550329306,4.596549213,0.030969074,0.030969074,6.363636364,-14.39110648
4.545454545,0.290909091,2771310.609,1265625.768,8344.667136,6919.895961,1503.454691,5.550328313,4.602663455,0.033554282,0.033554282,4.545454545,-5.68E-14
6.454545455,0.736363636,3126476.015,1185537.64,9816.610211,8128.702237,1768.773365,5.549953659,4.595672004,0.030948121,0.030948121,6.454545455,-14.38641794
9.363636364,0.727272727,3100131.688,1182109.4,9732.636734,8031.758226,1753.702432,5.549765203,4.579886576,0.030255666,0.030255666,9.363636364,-14.03540804
4.454545455,0.290909091,2771585.812,1265722.07,8344.474832,6920.470607,1503.588541,5.549706321,4.602635905,0.033579401,0.033579401,4.454545455,0
6.545454545,0.736363636,3126055.062,1185486.031,9814.603094,8126.022196,1768.548155,5.549525505,4.594741835,0.030927245,0.030927245,6.545454545,-14.38150485
6.636363636,0.736363636,3125615.147,1185432.712,9812.608858,8123.367697,1768.311155,5.549141524,4.593856503,0.03090637,0.03090637,6.636363636,-14.3768991
9.454545455,0.727272727,3099660.032,1181965.461,9730.107463,8028.617048,1753.455021,5.549105819,4.578741371,0.030233797,0.030233797,9.454545455,-14.0304292
4.363636364,0.290909091,2771861.322,1265818.535,8344.279483,6921.042655,1503.722334,5.549082628,4.602606808,0.033604584,0.033604584,4.363636364,0
6.727272727,0.736363636,3125175.585,1185379.123,9810.615789,8120.714844,1768.074176,5.548758035,4.592971808,0.030885533,0.030885533,6.727272727,-14.3722916
9.545454545,0.290909091,2753429.816,1248547.623,8316.427504,6850.536931,1498.849797,5.548539635,4.570529312,0.031949493,0.031949493,9.545454545,0
4.272727273,0.290909091,2772137.14,1265915.162,8344.081057,6921.612103,1503.856068,5.548457217,4.602576169,0.033629833,0.033629833,4.272727273,0
9.545454545,0.727272727,3099188.538,1181821.01,9727.577598,8025.475796,1753.207621,5.548445878,4.577595774,0.030211958,0.030211958,9.545454545,-14.0254458
6.818181818,0.736363636,3124736.373,1185325.259,9808.623848,8118.063651,1767.837219,5.548375011,4.592087758,0.030864735,0.030864735,6.818181818,-14.36768236
1.454545455,0.427272727,2875229.416,1207206.132,9383.680302,7911.889339,1691.290715,5.548236161,4.678018552,0.032703251,0.032703251,1.454545455,-3.207105543
6.909090909,0.736363636,3124297.515,1185271.128,9806.633081,8115.414094,1767.600286,5.547992473,4.591204334,0.030843975,0.030843975,6.909090909,-14.36307141
9.636363636,0.290909091,2753050.638,1248028.162,8315.174897,6848.561385,1498.809789,5.547852009,4.569333238,0.03191652,0.03191652,9.636363636,0
4.181818182,0.290909091,2772413.266,1266011.954,8343.879529,6922.17892,1503.989741,5.547830083,4.602543975,0.033655147,0.033655147,4.181818182,0
9.636363636,0.727272727,3098717.203,1181676.044,9725.047112,8022.334472,1752.960231,5.547785363,4.576449784,0.030190149,0.030190149,9.636363636,-14.02045782
7,0.736363636,3123859.007,1185216.729,9804.64347,8112.766178,1767.363379,5.547610406,4.590321535,0.030823253,0.030823253,7,-14.35845877
7.090909091,0.736363636,3123420.849,1185162.06,9802.655009,8110.119901,1767.126498,5.547228803,4.589439358,0.030802569,0.030802569,7.090909091,-14.35384445
4.090909091,0.290909091,2772689.7,1266108.914,8343.674876,6922.743064,1504.123349,5.547201219,4.602510205,0.033680527,0.033680527,4.090909091,0
9.727272727,0.290909091,2752671.16,1247507.22,8313.911666,6846.576009,1498.769831,5.547157072,4.568130388,0.031883571,0.031883571,9.727272727,0
9.727272727,0.727272727,3098246.026,1181530.565,9722.516018,8019.193074,1752.712853,5.547124278,4.575303399,0.030168369,0.030168369,9.727272727,-14.01546531
7.181818182,0.736363636,3122983.039,1185107.121,9800.667685,8107.475266,1766.889645,5.546847655,4.588557802,0.030781923,0.030781923,7.181818182,-14.34922848
4,0.290909091,2772966.444,1266206.044,8343.467069,6923.304516,1504.256891,5.546570614,4.602474854,0.033705973,0.033705973,4,0
7.272727273,0.736363636,3122545.579,1185051.919,9798.681546,8104.832247,1766.652822,5.546466981,4.587676845,0.030761314,0.030761314,7.272727273,-14.34461089
9.818181818,0.727272727,3097775.007,1181384.573,9719.984316,8016.051601,1752.465487,5.546462619,4.574156615,0.030146619,0.030146619,9.818181818,-14.01046826
9.818181818,0.290909091,2752291.381,1246984.795,8312.637969,6844.580797,1498.730093,5.546454302,4.566920242,0.031850646,0.031850646,9.818181818,0
7.363636364,0.736363636,3122108.466,1184996.448,9796.696519,8102.190864,1766.416011,5.5460868,4.58679655,0.030740743,0.030740743,7.363636364,-14.33999167
3.909090909,0.290909091,2773243.496,1266303.343,8343.256082,6923.863252,1504.390365,5.545938259,4.602437913,0.033731486,0.033731486,3.909090909,0
9.909090909,0.727272727,3097304.145,1181238.07,9717.452006,8012.910054,1752.218135,5.545800385,4.57300943,0.030124898,0.030124898,9.909090909,-14.0054667
9.909090909,0.290909091,2751911.302,1246460.881,8311.35374,6842.575762,1498.690498,5.545743935,4.565703039,0.031817745,0.031817745,9.909090909,0
7.454545455,0.736363636,3121671.698,1184940.711,9794.712652,8099.551102,1766.179244,5.545707032,4.585916821,0.030720209,0.030720209,7.454545455,-14.33537085
1,0.745454545,3164172.803,1185127.568,9926.842676,8273.37795,1790.038054,5.54560427,4.621900597,0.032195836,0.032195836,1,-14.85297644
1.090909091,0.745454545,3163760.68,1185196.735,9925.517236,8271.310944,1789.818943,5.545542624,4.621311545,0.0321752,0.0321752,1.090909091,-14.84879907
1.181818182,0.745454545,3163349.08,1185265.758,9924.19403,8269.246857,1789.59973,5.545482526,4.620724244,0.032154616,0.032154616,1.181818182,-14.84462169
1.272727273,0.745454545,3162937.999,1185334.638,9922.872982,8267.185707,1789.380357,5.545424114,4.620138851,0.032134085,0.032134085,1.272727273,-14.8404443
1.363636364,0.745454545,3162527.442,1185403.375,9921.554215,8265.127461,1789.160934,5.545367118,4.619555068,0.032113606,0.032113606,1.363636364,-14.836267
7.545454545,0.736363636,3121235.277,1184884.708,9792.729929,8096.912957,1765.942509,5.54532771,4.585037688,0.030699712,0.030699712,7.545454545,-14.33074846
1.454545455,0.745454545,3162117.404,1185471.969,9920.237667,8263.072133,1788.941417,5.545311642,4.618973017,0.032093179,0.032093179,1.454545455,-14.83208977
3.818181818,0.290909091,2773520.86,1266400.814,8343.041888,6924.419254,1504.523769,5.545304143,4.602399375,0.033757066,0.033757066,3.818181818,0
1.545454545,0.745454545,3161707.885,1185540.42,9918.923339,8261.019714,1788.721808,5.545257678,4.618392686,0.032072803,0.032072803,1.545454545,-14.82791266
1.636363636,0.745454545,3161298.883,1185608.729,9917.611227,8258.970199,1788.50211,5.545205215,4.617814065,0.032052478,0.032052478,1.636363636,-14.8237357
1.727272727,0.745454545,3160890.398,1185676.895,9916.301331,8256.92358,1788.282326,5.545154244,4.617237144,0.032032205,0.032032205,1.727272727,-14.8195589
10,0.727272727,3096833.44,1181091.057,9714.91909,8009.768431,1751.970797,5.545137572,4.571861841,0.030103207,0.030103207,10,-14.00046064
1.818181818,0.745454545,3160482.429,1185744.919,9914.993647,8254.879851,1788.062459,5.545104756,4.616661911,0.032011982,0.032011982,1.818181818,-14.81538229
1.909090909,0.745454545,3160074.973,1185812.8,9913.688171,8252.839007,1787.842512,5.545056739,4.616088358,0.031991809,0.031991809,1.909090909,-14.81120591
10,0.290909091,2751530.917,1245935.478,8310.058933,6840.560859,1498.651043,5.545025955,4.564478762,0.031784868,0.031784868,10,0
2,0.745454545,3159668.029,1185880.54,9912.3849,8250.80104,1787.622487,5.545010185,4.615516474,0.031971686,0.031971686,2,-14.80702977
2.090909091,0.745454545,3159261.597,1185948.139,9911.08383,8248.76594,1787.402387,5.544965085,4.614946248,0.031951613,0.031951613,2.090909091,-14.80285391
7.636363636,0.736363636,3120799.199,1184828.441,9790.748347,8094.276423,1765.705807,5.54494883,4.584159146,0.030679252,0.030679252,7.636363636,-14.3261245
2.181818182,0.745454545,3158855.675,1186015.597,9909.784957,8246.733701,1787.182215,5.544921428,4.614377669,0.03193159,0.03193159,2.181818182,-14.79867833
2.272727273,0.745454545,3158450.261,1186082.914,9908.488278,8244.704312,1786.961972,5.544879205,4.613810725,0.031911616,0.031911616,2.272727273,-14.79450307
2.363636364,0.745454545,3158045.354,1186150.091,9907.193788,8242.677764,1786.741661,5.544838407,4.613245408,0.031891691,0.031891691,2.363636364,-14.79032814
2.454545455,0.745454545,3157640.952,1186217.129,9905.901482,8240.654048,1786.521286,5.544799025,4.612681704,0.031871815,0.031871815,2.454545455,-14.78615357
2.181818182,0.409090909,2862963.642,1211564.888,9305.47014,7834.525722,1678.239764,5.544779917,4.668299422,0.032643626,0.032643626,2.181818182,-1.76884111
2.545454545,0.745454545,3157237.054,1186284.027,9904.611356,8238.633151,1786.300847,5.544761048,4.612119603,0.031851987,0.031851987,2.545454545,-14.78197937
2.636363636,0.745454545,3156833.657,1186350.786,9903.323404,8236.615065,1786.080347,5.544724469,4.611559093,0.031832207,0.031832207,2.636363636,-14.77780556
2.727272727,0.745454545,3156430.761,1186417.408,9902.037622,8234.599776,1785.859789,5.544689278,4.611000163,0.031812475,0.031812475,2.727272727,-14.77363216
3.727272727,0.290909091,2773798.535,1266498.459,8342.824465,6924.972495,1504.657101,5.544668258,4.60235923,0.033782714,0.033782714,3.727272727,-5.68E-14
2.818181818,0.745454545,3156028.364,1186483.893,9900.754013,8232.587259,1785.639174,5.54465547,4.610442793,0.031792791,0.031792791,2.818181818,-14.76945919
2.909090909,0.745454545,3155626.443,1186550.24,9899.472537,8230.577542,1785.418492,5.544623056,4.609887025,0.031773154,0.031773154,2.909090909,-14.76528646
3,0.745454545,3155225.036,1186616.45,9898.193226,8228.570576,1785.19777,5.544591973,4.609332766,0.031753564,0.031753564,3,-14.76111438
7.727272727,0.736363636,3120363.465,1184771.909,9788.767906,8091.641495,1765.469139,5.544570387,4.58328119,0.030658828,0.030658828,7.727272727,-14.321499
3.090909091,0.745454545,3154824.123,1186682.526,9896.916065,8226.566353,1784.976998,5.544562242,4.608780037,0.03173402,0.03173402,3.090909091,-14.75694278
3.181818182,0.745454545,3154423.7,1186748.466,9895.641042,8224.564863,1784.756176,5.544533855,4.608228828,0.031714523,0.031714523,3.181818182,-14.75277165
3.272727273,0.745454545,3154023.767,1186814.273,9894.368153,8222.566092,1784.535308,5.544506801,4.607679128,0.031695073,0.031695073,3.272727273,-14.74860102
3.363636364,0.745454545,3153624.32,1186879.946,9893.09739,8220.570024,1784.314395,5.544481073,4.607130923,0.031675668,0.031675668,3.363636364,-14.74443089
3.454545455,0.745454545,3153225.358,1186945.487,9891.828747,8218.576645,1784.093438,5.544456662,4.606584202,0.031656309,0.031656309,3.454545455,-14.74026128
7.818181818,0.736363636,3119928.074,1184715.113,9786.788603,8089.008169,1765.232506,5.544192376,4.582403815,0.030638441,0.030638441,7.818181818,-14.31687197
3.636363636,0.290909091,2774076.522,1266596.275,8342.603775,6925.522996,1504.79036,5.544030583,4.602317494,0.033808429,0.033808429,3.636363636,0
7.909090909,0.736363636,3119493.024,1184658.055,9784.810435,8086.376439,1764.995909,5.543814795,4.581527014,0.030618091,0.030618091,7.909090909,-14.31224342
8,0.736363636,3119058.314,1184600.735,9782.833402,8083.746299,1764.75935,5.543437638,4.580650784,0.030597777,0.030597777,8,-14.30761338
3.545454545,0.290909091,2774354.826,1266694.269,8342.379928,6926.070676,1504.923659,5.543390776,4.602273767,0.033834213,0.033834213,3.545454545,0
8.090909091,0.736363636,3118623.945,1184543.154,9780.8575,8081.117745,1764.522829,5.543060901,4.579775117,0.030577499,0.030577499,8.090909091,-14.30298188
2.363636364,0.381818182,2849189.884,1219256.892,9172.679589,7709.825808,1654.880337,5.542805352,4.658841872,0.032813057,0.032813057,2.363636364,0
3.454545455,0.290909091,2774633.442,1266792.44,8342.152624,6926.615552,1505.056742,5.54274958,4.602228846,0.033860066,0.033860066,3.454545455,0
8.181818182,0.736363636,3118189.913,1184485.312,9778.882727,8078.490768,1764.286346,5.542684582,4.578900012,0.030557256,0.030557256,8.181818182,-14.29834887
8.272727273,0.736363636,3117756.218,1184427.211,9776.90908,8075.865366,1764.049903,5.542308675,4.578025458,0.03053705,0.03053705,8.272727273,-14.29371443
3.363636364,0.290909091,2774912.373,1266890.788,8341.921983,6927.157597,1505.189749,5.542106562,4.602182285,0.033885988,0.033885988,3.363636364,0
8.363636364,0.736363636,3117322.86,1184368.851,9774.936556,8073.241529,1763.813501,5.541933175,4.577151453,0.030516878,0.030516878,8.363636364,-14.28907855
3.272727273,0.290909091,2775191.622,1266989.315,8341.687977,6927.69679,1505.322677,5.541461711,4.602134078,0.03391198,0.03391198,3.272727273,0
3.545454545,0.745454545,3152328.649,1186077.618,9883.898044,8210.322906,1783.723361,5.541160845,4.602912698,0.031611378,0.031611378,3.545454545,-14.73164336
3.636363636,0.745454545,3151904.219,1186092.918,9882.278524,8208.000985,1783.494649,5.540963372,4.602201072,0.031590761,0.031590761,3.636363636,-14.72723273
3.181818182,0.290909091,2775471.188,1267088.023,8341.450577,6928.233112,1505.455525,5.540815016,4.602084218,0.033938042,0.033938042,3.181818182,-5.68E-14
8.636363636,0.736363636,3116024.792,1184192.227,9769.025717,8065.379345,1763.104548,5.540809095,4.574532663,0.030456577,0.030456577,8.636363636,-14.27516242
3.727272727,0.745454545,3151480.248,1186108.053,9880.66101,8205.681596,1783.265908,5.540767064,4.601490759,0.031570191,0.031570191,3.727272727,-14.72282168
3.818181818,0.745454545,3151162.674,1186123.663,9879.10071,8203.354235,1783.102746,5.540399022,4.600606585,0.031549685,0.031549685,3.818181818,-14.71958356
3.090909091,0.290909091,2775751.072,1267186.915,8341.209757,6928.766524,1505.588289,5.540166471,4.602032691,0.033964174,0.033964174,3.090909091,0
3.909090909,0.745454545,3150828.894,1186137.667,9877.555513,8201.052967,1782.929489,5.540070752,4.599762929,0.031529184,0.031529184,3.909090909,-14.71667645
4,0.745454545,3150401.988,1186152.307,9875.941257,8198.74113,1782.698022,5.539884564,4.599063345,0.031508752,0.031508752,4,-14.71220571
4.090909091,0.745454545,3149975.508,1186166.782,9874.328958,8196.431824,1782.466517,5.539699549,4.598365101,0.031488364,0.031488364,4.090909091,-14.70773423
3,0.290909091,2776031.276,1267285.99,8340.965483,6929.297021,1505.720968,5.53951606,4.601979496,0.033990378,0.033990378,3,0
4.181818182,0.745454545,3149549.544,1186181.091,9872.718674,8194.125041,1782.235031,5.539515552,4.597668038,0.031468021,0.031468021,4.181818182,-14.70326331
4.272727273,0.745454545,3149124.05,1186195.237,9871.110346,8191.820765,1782.003498,5.539332754,4.596972325,0.031447724,0.031447724,4.272727273,-14.69879229
4.363636364,0.745454545,3148699.024,1186209.218,9869.504028,8189.519003,1781.771991,5.539150957,4.596277776,0.031427471,0.031427471,4.363636364,-14.69432125
4.454545455,0.745454545,3148274.466,1186223.035,9867.899687,8187.219749,1781.540479,5.538970236,4.595584465,0.031407262,0.031407262,4.454545455,-14.68985018
2.909090909,0.290909091,2776329.361,1267372.878,8340.924885,6930.016799,1505.871729,5.538934507,4.601996747,0.034016308,0.034016308,2.909090909,0
4.545454545,0.745454545,3147850.374,1186236.689,9866.297327,8184.92299,1781.308965,5.538790588,4.594892381,0.031387098,0.031387098,4.545454545,-14.68537911
4.636363636,0.745454545,3147426.745,1186250.178,9864.696922,8182.62874,1781.077449,5.538611994,4.594201529,0.031366977,0.031366977,4.636363636,-14.68090804
4.727272727,0.745454545,3147003.583,1186263.508,9863.098519,8180.336947,1780.845935,5.538434474,4.593511873,0.0313469,0.0313469,4.727272727,-14.67643702
8.454545455,0.736363636,3116424.993,1183426.5,9766.740336,8064.76506,1763.44829,5.538433074,4.573292625,0.030473575,0.030473575,8.454545455,-14.28004084
2.545454545,0.290909091,2777643.489,1268571.389,8341.743491,6933.93825,1506.194383,5.53829146,4.603614465,0.034144517,0.034144517,2.545454545,0
4.818181818,0.745454545,3146580.882,1186276.674,9861.502064,8178.047649,1780.614423,5.538257994,4.592823433,0.031326867,0.031326867,4.818181818,-14.67196605
2.818181818,0.290909091,2776592.646,1267484.698,8340.466461,6930.349151,1505.98606,5.538209605,4.601868063,0.034043,0.034043,2.818181818,0
4.909090909,0.745454545,3146158.641,1186289.678,9859.907571,8175.760824,1780.382916,5.538082557,4.592136192,0.031306877,0.031306877,4.909090909,-14.66749515
5,0.745454545,3145736.861,1186302.52,9858.315036,8173.476464,1780.151414,5.537908155,4.591450142,0.03128693,0.03128693,5,-14.66302433
8.545454545,0.736363636,3115950.721,1183288.091,9764.211265,8061.618775,1763.200584,5.537776787,4.572150694,0.03045141,0.03045141,8.545454545,-14.27500242
5.090909091,0.745454545,3145315.539,1186315.202,9856.724453,8171.194562,1779.91992,5.537734783,4.590765275,0.031267025,0.031267025,5.090909091,-14.65855362
5.181818182,0.745454545,3144894.673,1186327.723,9855.13582,8168.91511,1779.688435,5.537562433,4.590081583,0.031247164,0.031247164,5.181818182,-14.65408303
2.727272727,0.290909091,2776873.813,1267584.335,8340.211651,6930.870736,1506.118468,5.537553539,4.601809807,0.03406942,0.03406942,2.727272727,0
2.454545455,0.290909091,2777909.526,1268609.168,8341.31636,6934.290468,1506.341691,5.537466307,4.603398093,0.034169428,0.034169428,2.454545455,0
5.272727273,0.745454545,3144474.264,1186340.084,9853.549127,8166.638102,1779.45696,5.537391096,4.589399061,0.031227345,0.031227345,5.272727273,-14.64961257
5.363636364,0.745454545,3144054.308,1186352.287,9851.96438,8164.36352,1779.225497,5.537220771,4.588717694,0.031207568,0.031207568,5.363636364,-14.64514226
5.454545455,0.745454545,3143634.806,1186364.33,9850.381564,8162.091365,1778.994047,5.537051447,4.588037479,0.031187832,0.031187832,5.454545455,-14.64067211
2.636363636,0.290909091,2777155.303,1267684.164,8339.953271,6931.389286,1506.25078,5.53689557,4.60174984,0.034095912,0.034095912,2.636363636,-5.68E-14
5.545454545,0.745454545,3143215.754,1186376.215,9848.800677,8159.821623,1778.762612,5.536883118,4.587358408,0.031168139,0.031168139,5.545454545,-14.63620214
5.636363636,0.745454545,3142797.152,1186387.942,9847.221715,8157.554287,1778.531193,5.536715778,4.58668047,0.031148487,0.031148487,5.636363636,-14.63173235
2.363636364,0.290909091,2778175.902,1268647.151,8340.886029,6934.640043,1506.488896,5.536639568,4.603180324,0.03419441,0.03419441,2.363636364,0
