DSH_target,DSC_target,f_comp,P_cond [MPa],P_eva [MPa],Q_cond [kW],Q_eva [kW],W_comp [kW],COP_H,COP_R,mtot [kg],mdot [kg/s],DSH [K],DSC [K]
1.0,3.3684210526315788,40.625,2.679582470769388,1.4355556533959173,8.651970507121696,7.919214492951967,0.8462455286267999,10.223948268490378,9.358057709093545,-999999.0,0.03198533070231351,1.0,3.3684210526315788
1.0,3.3684210526315788,41.66666666666667,2.690332621124577,1.4293433292976276,8.83442323372463,8.074577336541465,0.8763030034591607,10.081470905441615,9.214366839629088,-999999.0,0.03265477613663044,1.0,3.3684210526315788
1.0,3.3684210526315788,42.708333333333336,2.700921368272907,1.42321539675507,9.01550349342511,8.228333338687607,0.9065684548803215,9.944647251834137,9.076350819832852,-999999.0,0.03331891632010445,1.0,3.3684210526315788
1.0,3.3684210526315788,43.75,2.7114596256939953,1.4171732376219097,9.195210420350186,8.380430803278983,0.9370917270911713,9.812497703819306,8.943020796152688,-999999.0,0.03397794355990619,1.0,3.3684210526315788
1.0,3.3684210526315788,44.79166666666667,2.7219484025922696,1.411214823368004,9.37357100877507,8.530903599803578,0.967866264160382,9.68477914343526,8.814134675108326,-999999.0,0.034631964270393514,1.0,3.3684210526315788
1.0,3.3684210526315788,45.833333333333336,2.7324604038586164,1.4053406166822286,9.550591448527603,8.679723314116552,0.9989260206691176,9.560859614138655,8.689055179784537,-999999.0,0.03528114591245646,1.0,3.3684210526315788
1.0,3.3684210526315788,46.875,2.7428096537028095,1.3995424092786393,9.726349347611347,8.827081305542121,1.0301601725009941,9.441589383132516,8.56864936266365,-999999.0,0.03592542105556461,1.0,3.3684210526315788
1.0,3.3684210526315788,47.91666666666667,2.753111836564531,1.3938222083623784,9.900837645349533,8.972911747498884,1.0616262390507167,9.326104876799812,8.452044059802315,-999999.0,0.03656498619406365,1.0,3.3684210526315788
1.0,3.3684210526315788,48.958333333333336,2.7633678765515386,1.3881782433621832,10.074080218435027,9.117244568979952,1.093318545018023,9.21422239139734,8.339055996557397,-999999.0,0.03719993509712246,1.0,3.3684210526315788
1.0,3.3684210526315788,50.0,2.773660903785621,1.3826116990587582,10.246076344395547,9.260034642228378,1.1252806669655595,9.105351798165337,8.229088896727479,-999999.0,0.0378304424822693,1.0,3.3684210526315788
1.0,3.8421052631578947,25.0,,,,,,,,,,,
1.0,3.8421052631578947,26.041666666666668,,,,,,,,,,,
1.0,3.8421052631578947,27.083333333333332,,,,,,,,,,,
1.0,3.8421052631578947,28.125,,,,,,,,,,,
1.0,3.8421052631578947,29.166666666666668,,,,,,,,,,,
1.0,3.8421052631578947,30.208333333333336,,,,,,,,,,,
1.0,3.8421052631578947,31.25,,,,,,,,,,,
1.0,3.8421052631578947,32.291666666666664,2.5949081445497746,1.4879447970879358,7.157981568901141,6.628920265522118,0.6180506588326506,11.581545083085665,10.72552900120284,-999999.0,0.026413171999788463,1.0,3.8421052631578947
1.0,3.8421052631578947,33.333333333333336,2.606199542590693,1.480927378454832,7.353295157193405,6.79971029826706,0.6457813408845963,11.386664017143643,10.529431353579781,-999999.0,0.02712803137019951,1.0,3.8421052631578947
1.0,3.8421052631578947,34.375,2.6173140252779317,1.474015015101213,7.546965791538904,6.968548965518226,0.6737919935081826,11.200735337095177,10.342285204719635,-999999.0,0.027836572911632794,1.0,3.8421052631578947
1.0,3.8421052631578947,35.41666666666667,2.628290339844843,1.467205774392302,7.739022911465661,7.135460827718605,0.7020872107953662,11.022879768310313,10.163211518459551,-999999.0,0.028538954730252183,1.0,3.8421052631578947
1.0,3.8421052631578947,36.458333333333336,2.639308066784692,1.4605020986602006,7.929459614659728,7.300363701673676,0.7307405926570497,10.851264722857914,9.990362893525301,-999999.0,0.029235422933471426,1.0,3.8421052631578947
1.0,3.8421052631578947,37.5,2.650341239526107,1.4539006790005182,8.118315706451138,7.463316461048938,0.759733367576141,10.685743252730724,9.823599672685114,-999999.0,0.029926102803005932,1.0,3.8421052631578947
1.0,3.8421052631578947,38.54166666666667,2.6612045904711477,1.4473933465430806,8.305670343334258,7.624499207781453,0.7889670181089896,10.527271929872859,9.66390106655661,-999999.0,0.03061100193547339,1.0,3.8421052631578947
1.0,3.8421052631578947,39.583333333333336,2.6720148023911854,1.4409810940726826,8.49152745522046,7.783867706997604,0.8184886558638187,10.374642818059156,9.51004959107545,-999999.0,0.03129031952229071,1.0,3.8421052631578947
1.0,3.8421052631578947,40.625,2.682772865681063,1.4346615613848575,8.675918043171523,7.941460881565742,0.8482906372850995,10.227530119792728,9.361721717195755,-999999.0,0.0319641772107181,1.0,3.8421052631578947
