DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
3.8421052631578947,9.526315789473683,2850913.073455907,1371367.4328055948,10531.436187882977,9449.43814316448,1177.1554232205078,8.946512907421063,8.02734962330831,,0.036667532262554384,3.8421052631578947,9.526315789473683
3.8421052631578947,10.0,2865765.419113077,1370808.2415821778,10554.711122786171,9463.928440392707,1186.1693386150816,8.898148669994606,7.97856438562336,,0.03665189878502841,3.8421052631578947,10.0
4.315789473684211,1.0,2747629.0840787264,1387324.2016411521,10045.917002288703,9018.48538829743,1108.049522833234,9.066306871015778,8.139063464634287,,0.0369788935170096,4.315789473684211,1.0
4.315789473684211,1.4736842105263157,2750029.0877845366,1386266.3267451832,10074.60611017228,9045.660681730094,1109.996846806378,9.076247503908128,8.14926700715932,,0.03694941377415437,4.315789473684211,1.4736842105263157
4.315789473684211,1.9473684210526314,2752581.709627094,1385222.564789309,10103.038039431463,9072.488864338164,1112.0284215680279,9.085233653637705,8.158504484575495,,0.036920330849675775,4.315789473684211,1.9473684210526314
4.315789473684211,2.4210526315789473,2755304.416493391,1384193.1457150015,10131.216848955064,9098.9634947709,1114.1545862805115,9.093187762011619,8.166697518292176,,0.03689165101543212,4.315789473684211,2.4210526315789473
4.315789473684211,2.894736842105263,2758122.4130257918,1383175.1137283675,10159.171607528335,9125.16002223024,1116.3301919791832,9.100507789291951,8.17424816402386,,0.036863291808340595,4.315789473684211,2.894736842105263
4.315789473684211,3.3684210526315788,2761352.3425210165,1382179.0010077679,10186.82482324838,9150.806740904447,1118.7451216144796,9.105581446958718,8.179527726296376,,0.036835546458451135,4.315789473684211,3.3684210526315788
4.315789473684211,3.8421052631578947,2764739.811153662,1381195.6357899886,10214.254849088471,9176.139039733625,1121.2461273237166,9.109734785411213,8.183875793297942,,0.036808159330961786,4.315789473684211,3.8421052631578947
4.315789473684211,4.315789473684211,2768397.2299785195,1380228.492133153,10241.44007146652,9201.066871688048,1123.9001854578617,9.112410696234823,8.186729560810294,,0.0367812270418649,4.315789473684211,4.315789473684211
4.315789473684211,4.789473684210526,2772449.295026719,1379281.3581633414,10268.35754032852,9225.491856662324,1126.7811801366238,9.113000573086842,8.187474213532498,,0.0367548549101388,4.315789473684211,4.789473684210526
4.315789473684211,5.263157894736842,2776817.5370762553,1378351.164467307,10295.036629873279,9249.492407443086,1129.841337227459,9.11193128686235,8.186540979409203,,0.03672895730041438,4.315789473684211,5.263157894736842
4.315789473684211,5.7368421052631575,2781670.4255389157,1377443.0874162917,10321.444648786903,9272.934238489152,1133.1800962876405,9.10838858059766,8.183107229704959,,0.036703678152261054,4.315789473684211,5.7368421052631575
4.315789473684211,6.2105263157894735,2786957.6554838517,1376554.9887846264,10347.603750721364,9295.871715683495,1136.7661417607312,9.102667092717956,8.177470610872671,,0.03667895775546913,4.315789473684211,6.2105263157894735
4.315789473684211,6.684210526315789,2792922.705902021,1375694.3623925073,10373.46552064827,9318.11039745653,1140.7424270477597,9.093608929313506,8.168461325289522,,0.03665500449749859,4.315789473684211,6.684210526315789
4.315789473684211,7.157894736842105,2799579.9872502834,1374861.094475877,10399.037991433328,9339.652238213093,1145.1150608212497,9.08121668051015,8.156081915047832,,0.03663181498231323,4.315789473684211,7.157894736842105
4.315789473684211,7.63157894736842,2807061.9525334965,1374058.8614095817,10424.302042909392,9360.40115829847,1149.959493300721,9.064929768081297,8.139765976827038,,0.03660949128539583,4.315789473684211,7.63157894736842
4.315789473684211,8.105263157894736,2815637.0613888116,1373295.5730073606,10449.209548146693,9380.151383872499,1155.4301210132983,9.043566857148281,8.11831993409192,,0.03658825324018954,4.315789473684211,8.105263157894736
4.315789473684211,8.578947368421051,2825312.763333982,1372570.6510931961,10473.77310759505,9398.916616966584,1161.5260718635966,9.0172518390315,8.091868830707007,,0.0365680844717677,4.315789473684211,8.578947368421051
4.315789473684211,9.052631578947368,2836512.945118647,1371896.610986319,10497.91441578034,9416.371505014646,1168.489252535037,8.984177127008332,8.058586319545372,,0.03654933286780613,4.315789473684211,9.052631578947368
4.315789473684211,9.526315789473683,2849472.65701839,1371279.7030590635,10521.600313228622,9432.35263059224,1176.447347696954,8.943536940965526,8.01765812049071,,0.03653217195826168,4.315789473684211,9.526315789473683
4.315789473684211,10.0,2864353.1676426725,1370723.6803769395,10544.815038909463,9446.761179288203,1185.4818855654644,8.894960916150717,7.968709850663118,,0.0365167057904656,4.315789473684211,10.0
4.789473684210526,1.0,2745917.5288502434,1387158.3586730429,10037.823979261366,9003.377007643574,1107.1602800870494,9.066278983989701,8.131954487145883,,0.03684093199117235,4.789473684210526,1.0
4.789473684210526,1.4736842105263157,2748310.5335675264,1386104.5337517704,10066.407276687414,9030.450107857016,1109.102996876953,9.076169936455603,8.142120374108842,,0.03681171283803875,4.789473684210526,1.4736842105263157
4.789473684210526,1.9473684210526314,2750856.169423515,1385064.7583918243,10094.735073447697,9057.17763928157,1111.1300723328488,9.08510652785548,8.151320772252857,,0.03678288665955881,4.789473684210526,1.9473684210526314
4.789473684210526,2.4210526315789473,2753571.985105031,1384039.2601043652,10122.811393259757,9083.553140678707,1113.2519040496172,9.093010626289113,8.159476851228323,,0.03675445963644454,4.789473684210526,2.4210526315789473
4.789473684210526,2.894736842105263,2756477.1794531657,1383028.3251121007,10150.639702704388,9109.568642274184,1115.4798091690875,9.099796893917356,8.166502492823993,,0.036726439572810625,4.789473684210526,2.894736842105263
4.789473684210526,3.3684210526315788,2759706.6212774627,1382036.1797815708,10178.19302029003,9135.11472380429,1117.894457162094,9.104788877948785,8.17171483880048,,0.03669894345161011,4.789473684210526,3.3684210526315788
4.789473684210526,3.8421052631578947,2763095.0147677185,1381056.768110756,10205.524322001336,9160.346617983396,1120.3961172418244,9.108853703567943,8.175989256848025,,0.03667180328977743,4.789473684210526,3.8421052631578947
4.789473684210526,4.315789473684211,2766660.476868122,1380090.3815440298,10232.636315351328,9185.25631603156,1122.9953679202847,9.111913198984528,8.17924684145587,,0.03664502704417245,4.789473684210526,4.315789473684211
4.789473684210526,4.789473684210526,2770708.156051864,1379146.8856348807,10259.46006965246,9209.588800357076,1125.8742414031728,9.112438754141966,8.179944492627525,,0.036618887901607174,4.789473684210526,4.789473684210526
4.789473684210526,5.263157894736842,2775073.5250136373,1378220.30862988,10286.046962584946,9233.497293985387,1128.9333414415999,9.11129699602113,8.178957034074841,,0.03659322023870588,4.789473684210526,5.263157894736842
4.789473684210526,5.7368421052631575,2779925.960231139,1377315.8366861048,10312.364595751942,9256.847220646407,1132.2727127110757,9.107668567813812,8.175457305230047,,0.036568167549005666,4.789473684210526,5.7368421052631575
4.789473684210526,6.2105263157894735,2785214.2370289965,1376431.3099081146,10338.435151652058,9279.69353973712,1135.860462426117,9.101853170916696,8.169747822647471,,0.0365436698254442,4.789473684210526,6.2105263157894735
4.789473684210526,6.684210526315789,2791185.3067878247,1375574.3098762396,10364.210141512769,9301.839540261155,1139.8416958687749,9.092675043452662,8.160641582050037,,0.0365199368473535,4.789473684210526,6.684210526315789
4.789473684210526,7.157894736842105,2797853.644594197,1374744.7225444876,10389.697602182629,9323.287171488468,1144.2225430192666,9.080137133784547,8.148141485560192,,0.03649696523252747,4.789473684210526,7.157894736842105
4.789473684210526,7.63157894736842,2805352.9000233575,1373946.2486892645,10414.87856267977,9343.939741448015,1149.0791863066609,9.063673493342954,8.131676087077212,,0.036474857226342965,4.789473684210526,7.63157894736842
4.789473684210526,8.105263157894736,2813960.5907006157,1373187.0552929456,10439.703705876203,9363.584792800377,1154.5714223829727,9.042059679884698,8.110009143890332,,0.03645383868818937,4.789473684210526,8.105263157894736
4.789473684210526,8.578947368421051,2823672.1714419737,1372466.1797112005,10464.18830169193,9382.245984423833,1160.6912453023467,9.015479649772088,8.083326226846715,,0.036433882686332277,4.789473684210526,8.578947368421051
4.789473684210526,9.052631578947368,2834931.3711539335,1371796.715188414,10488.251005404521,9399.582994281938,1167.6922439668454,8.982033630517389,8.04970919593504,,0.036415351374965016,4.789473684210526,9.052631578947368
4.789473684210526,9.526315789473683,2847982.9174638833,1371185.1779741044,10511.85747397166,9415.425504536714,1175.707707215091,8.94087655414898,8.008304654937675,,0.03639842478157635,4.789473684210526,9.526315789473683
4.789473684210526,10.0,2862959.0908330204,1370634.3930866383,10534.998563605683,9429.698770689494,1184.8020676042902,8.891779354257716,7.958881089528028,,0.03638318075401164,4.789473684210526,10.0
5.263157894736842,1.0,2743688.7932566814,1385708.153234335,10021.994905385922,8980.85236054471,1106.5096710345035,9.057304393929163,8.116379454820567,,0.03666935149324927,5.263157894736842,1.0
5.263157894736842,1.4736842105263157,2746079.6852856716,1384676.3289844862,10050.545722403469,9007.895810050384,1108.4412516982327,9.067278673547309,8.126633501098475,,0.03664088840401829,5.263157894736842,1.4736842105263157
5.263157894736842,1.9473684210526314,2748623.225037768,1383658.2506155374,10078.842656533185,9034.595207123912,1110.4574098068963,9.076298260088922,8.135922303130013,,0.0366128077182796,5.263157894736842,1.9473684210526314
5.263157894736842,2.4210526315789473,2751337.0614477457,1382654.1465585472,10106.889640211142,9060.943927070313,1112.568606191734,9.08428440634013,8.144166460067092,,0.03658511560992677,5.263157894736842,2.4210526315789473
5.263157894736842,2.894736842105263,2754240.514896591,1381664.300555927,10134.69010224803,9086.933884974702,1114.786235574103,9.091151091427651,8.151279227353418,,0.03655781977403564,5.263157894736842,2.894736842105263
5.263157894736842,3.3684210526315788,2757468.163392975,1380692.8450635544,10162.217044564533,9112.45584396194,1117.1908342626873,9.096223073895244,8.156579488924907,,0.03653103401794548,5.263157894736842,3.3684210526315788
5.263157894736842,3.8421052631578947,2760855.9208031427,1379733.88824724,10189.523092179881,9137.663910476442,1119.6833418398721,9.10036142489749,8.160935836967408,,0.03650459574870568,5.263157894736842,3.8421052631578947
5.263157894736842,4.315789473684211,2764515.467013702,1378790.7963226312,10216.587139188063,9162.468979804047,1122.3303698575196,9.103012280140886,8.163789580929924,,0.03647859764706634,5.263157894736842,4.315789473684211
5.263157894736842,4.789473684210526,2768572.1310599074,1377867.2905440487,10243.38642410892,9186.772410681888,1125.2062641134123,9.103563276178548,8.164522988965453,,0.0364531421421672,5.263157894736842,4.789473684210526
5.263157894736842,5.263157894736842,2772948.6755677415,1376960.4140907116,10269.949671569715,9210.65124691118,1128.263919285546,9.102435605733971,8.163560927077832,,0.03642814757744354,5.263157894736842,5.263157894736842
5.263157894736842,5.7368421052631575,2777717.1248775367,1376072.1103246384,10296.267872207267,9234.053590962722,1131.5454178305986,9.09929704098603,8.160568233015578,,0.03640366736663493,5.263157894736842,5.7368421052631575
5.263157894736842,6.2105263157894735,2783013.061480157,1375206.3056136253,10322.317773237251,9256.87509037033,1135.1302700816232,9.093509392974791,8.154901101971936,,0.036379809545349584,5.263157894736842,6.2105263157894735
5.263157894736842,6.684210526315789,2788998.444862317,1374367.6735953146,10348.071753915732,9278.991705302538,1139.1129021332524,9.084324946663823,8.145805115476684,,0.03635670269973982,5.263157894736842,6.684210526315789
5.263157894736842,7.157894736842105,2795687.2509921165,1373556.076494587,10373.537984433078,9300.405895013175,1143.4991265197907,9.07174981060516,8.133286400767716,,0.03633434282277778,5.263157894736842,7.157894736842105
5.263157894736842,7.63157894736842,2803214.570880279,1372775.1843458177,10398.69711561084,9321.019744277424,1148.3659874523983,9.055211691422446,8.116767516735424,,0.03631283080843437,5.263157894736842,7.63157894736842
5.263157894736842,8.105263157894736,2811869.9791676486,1372033.372365756,10423.497185539034,9340.610895304251,1153.880424461129,9.033429257114651,8.094955679368933,,0.03629239712497311,5.263157894736842,8.105263157894736
5.263157894736842,8.578947368421051,2821632.1122296746,1371329.164732455,10447.9572311703,9359.216990931158,1160.0244310150172,9.006669990586643,8.068120584962058,,0.036273000855476106,5.263157894736842,8.578947368421051
5.263157894736842,9.052631578947368,2832971.0685334173,1370676.199046474,10471.99004797012,9376.476211749748,1167.0670109594764,8.972912394602622,8.034222648484512,,0.036255017336869894,5.263157894736842,9.052631578947368
5.263157894736842,9.526315789473683,2846143.5242738705,1370081.2072970648,10495.559113410043,9392.208974225652,1175.148428397589,8.93126251951134,7.992359728577179,,0.03623863164644547,5.263157894736842,9.526315789473683
5.263157894736842,10.0,2861243.290990762,1369545.764969786,10518.66339553039,9406.371933110211,1184.310353493964,8.881678155137399,7.942488981337908,,0.03622388684721801,5.263157894736842,10.0
5.7368421052631575,1.0,2741797.3307395885,1385026.8743460795,10010.938236427528,8962.947000852184,1105.7270110058623,9.053715914311198,8.105931130956757,,0.03652099186791973,5.7368421052631575,1.0
5.7368421052631575,1.4736842105263157,2744180.542270296,1383999.570610962,10039.37416416462,8989.880390728442,1107.6526200015323,9.063648641169404,8.116155036690119,,0.036492793959211296,5.7368421052631575,1.4736842105263157
5.7368421052631575,1.9473684210526314,2746716.425080057,1382985.94136207,10067.55792840423,9016.471367070973,1109.6629063667679,9.072627255215002,8.12541476815918,,0.036464974502504854,5.7368421052631575,1.9473684210526314
5.7368421052631575,2.4210526315789473,2749422.7207912663,1381986.2177265761,10095.49345589517,9042.71323793972,1111.7683911022723,9.080572479566456,8.133630448851173,,0.036437539716779946,5.7368421052631575,2.4210526315789473
5.7368421052631575,2.894736842105263,2752318.8620801093,1381000.6849835634,10123.18421186029,9068.597881018812,1113.9805418565181,9.087397698158508,8.140714797320811,,0.03641049730557794,5.7368421052631575,2.894736842105263
5.7368421052631575,3.3684210526315788,2755539.1413797545,1380033.4514073934,10150.6036601934,9094.016665900677,1116.3797580620812,9.092428975793853,8.1459884956056,,0.03638395985447465,5.7368421052631575,3.3684210526315788
5.7368421052631575,3.8421052631578947,2758920.616955758,1379078.6876327985,10177.803502169614,9119.122110342865,1118.8676221708758,9.096521608536849,8.150313700783965,,0.03635776729301173,5.7368421052631575,3.8421052631578947
5.7368421052631575,4.315789473684211,2762574.641863752,1378139.7353251295,10204.763076966266,9143.825731478395,1121.5105770026953,9.099123348652771,8.153133745662766,,0.0363320111742427,5.7368421052631575,4.315789473684211
5.7368421052631575,4.789473684210526,2766627.077563962,1377220.3190691257,10231.459864585448,9168.028775633604,1124.3833182625258,9.099619051975798,8.153828526912575,,0.03630679351737265,5.7368421052631575,4.789473684210526
5.7368421052631575,5.263157894736842,2771000.826305524,1376317.498025417,10257.9222593659,9191.807893166488,1127.438799343356,9.098429347420302,8.15282204100124,,0.0362820335119392,5.7368421052631575,5.263157894736842
5.7368421052631575,5.7368421052631575,2775868.2972262474,1375436.433369429,10284.117653267944,9215.026390272804,1130.7789569564777,9.09471969742692,8.149272971151937,,0.03625787254850393,5.7368421052631575,5.7368421052631575
5.7368421052631575,6.2105263157894735,2781175.1456889203,1374574.9097752587,10310.068689304117,9237.741676749843,1134.369988109085,9.088805942839052,8.143499716656388,,0.03623424971336139,5.7368421052631575,6.2105263157894735
5.7368421052631575,6.684210526315789,2787078.3803396747,1373737.4843378656,10335.74807182798,9259.832844292641,1138.3035723969958,9.07995751086273,8.134765688904624,,0.03621128979211391,5.7368421052631575,6.684210526315789
5.7368421052631575,7.157894736842105,2793780.3689288157,1372930.0117348006,10361.120727821668,9281.14435844504,1142.6977668100958,9.067245100815512,8.122133978045543,,0.036189153100196166,5.7368421052631575,7.157894736842105
5.7368421052631575,7.63157894736842,2801327.934633927,1372153.327805665,10386.188188249602,9301.653005372556,1147.576968545691,9.050537325972897,8.105472016539698,,0.03616786233045578,5.7368421052631575,7.63157894736842
5.7368421052631575,8.105263157894736,2810021.421037101,1371416.106123165,10410.897037070039,9321.128474928913,1153.1144896282174,9.0285024867103,8.083437125080437,,0.03614765500054155,5.7368421052631575,8.105263157894736
5.7368421052631575,8.578947368421051,2819923.896823362,1370719.4652706701,10435.248262037103,9339.53982577718,1159.3417920603445,9.001011033589947,8.055898519089228,,0.0361285615041133,5.7368421052631575,8.578947368421051
5.7368421052631575,9.052631578947368,2831326.3667844986,1370071.4500752487,10459.194895465176,9356.672977324397,1166.422664433015,8.96689957627776,8.021683102216272,,0.036110802053164595,5.7368421052631575,9.052631578947368
5.7368421052631575,9.526315789473683,2844509.7789010075,1369479.553084136,10482.694965319168,9372.328226652497,1174.5117401605146,8.925151283618971,7.979765468646255,,0.03609458168164512,5.7368421052631575,9.526315789473683
5.7368421052631575,10.0,2859798.730130827,1368952.3326162978,10505.700030364254,9386.277520238447,1183.7850939103378,8.874668285998858,7.929038445004599,,0.036080134599801895,5.7368421052631575,10.0
6.2105263157894735,1.0,2739917.833892203,1384334.2951751258,9999.897882562502,8945.083604250833,1104.9529154422094,9.050066969197939,8.095443234946307,,0.036374168491913945,6.2105263157894735,1.0
6.2105263157894735,1.4736842105263157,2742293.42935114,1383311.4622101542,10028.219883602163,8971.907947926664,1106.8725617780517,9.059958869603822,8.10563768381287,,0.03634623092416515,6.2105263157894735,1.4736842105263157
6.2105263157894735,1.9473684210526314,2744821.7252932526,1382302.2316260848,10056.291465151802,8998.391540157256,1108.8769867760066,9.068897258288196,8.114869049920083,,0.036318667888125614,6.2105263157894735,1.9473684210526314
6.2105263157894735,2.4210526315789473,2747520.5560929333,1381306.8375647233,10084.116538978156,9024.527612795157,1110.9767712821742,9.076802323544635,8.123056976591853,,0.03629148565715335,6.2105263157894735,2.4210526315789473
6.2105263157894735,2.894736842105263,2750409.458578103,1380325.5700725773,10111.698518061115,9050.307922134138,1113.1834491774107,9.083586829765729,8.130113620375763,,0.03626469202847525,6.2105263157894735,2.894736842105263
6.2105263157894735,3.3684210526315788,2753622.4664301826,1379362.5126745952,10139.011362251375,9075.62446225296,1115.5772979984613,9.088578066658863,8.135361376155826,,0.03623839836358867,6.2105263157894735,3.3684210526315788
6.2105263157894735,3.8421052631578947,2756997.7447664435,1378411.8954360676,10166.105901907116,9100.62823721947,1118.060523466657,9.092625746579532,8.139656169061467,,0.036212447002077826,6.2105263157894735,3.8421052631578947
6.2105263157894735,4.315789473684211,2760646.3356512776,1377477.0374751948,10192.961879613867,9125.231335614983,1120.6994069829009,9.095179149826558,8.142443262445852,,0.036186928438215506,6.2105263157894735,4.315789473684211
6.2105263157894735,4.789473684210526,2764694.677539613,1376561.669070808,10219.557023310466,9149.334859510514,1123.5690189349534,9.095620163145586,8.143099983464563,,0.036161944353358906,6.2105263157894735,4.789473684210526
6.2105263157894735,5.263157894736842,2769065.7348254886,1375662.8584417847,10245.919403564303,9173.015156919646,1126.6223276225485,9.094369206392106,8.142049852923627,,0.036137414583621616,6.2105263157894735,5.263157894736842
6.2105263157894735,5.7368421052631575,2773933.7127616913,1374785.8072677532,10272.016505470616,9196.134478299738,1129.9623786093673,9.090582748526794,8.138443060040037,,0.03611348094006881,6.2105263157894735,5.7368421052631575
6.2105263157894735,6.2105263157894735,2779242.3861363954,1373928.2515973097,10297.871242147421,9218.751631289786,1133.5542220152915,9.084586376326428,8.132607556169841,,0.03609008148411754,6.2105263157894735,6.2105263157894735
6.2105263157894735,6.684210526315789,2785252.794758137,1373098.0079822636,10323.433413082443,9240.65952875358,1137.5515122010488,9.075134886074414,8.123288861771037,,0.03606742932489795,6.2105263157894735,6.684210526315789
6.2105263157894735,7.157894736842105,2791978.594127256,1372294.930195301,10348.711336076947,9261.860975267162,1141.9598167757702,9.06223772855308,8.11049639331204,,0.03604552027461849,6.2105263157894735,7.157894736842105
6.2105263157894735,7.63157894736842,2799454.769987448,1371519.5396379372,10373.708337955992,9282.341196464135,1146.7970076662234,9.04581043428679,8.094144939699538,,0.03602436836471918,6.2105263157894735,7.63157894736842
6.2105263157894735,8.105263157894736,2808186.8761023735,1370786.8755926576,10398.326785007663,9301.701581775884,1152.3578850264712,9.023522049982589,8.071886089070507,,0.03600438361421092,6.2105263157894735,8.105263157894736
6.2105263157894735,8.578947368421051,2818143.497802465,1370095.087253593,10422.588898182215,9319.989689000933,1158.6178299623311,8.99570904973996,8.044058573916425,,0.035985515269560474,6.2105263157894735,8.578947368421051
6.2105263157894735,9.052631578947368,2829617.914368386,1369452.2485214728,10446.44815149445,9336.990595167064,1165.7419029553225,8.961201553286545,8.009483549914828,,0.0359679832720724,6.2105263157894735,9.052631578947368
6.2105263157894735,9.526315789473683,2842892.240515507,1368865.847620731,10469.863212721393,9352.504658378697,1173.8853127805544,8.918983054589614,7.967136615948998,,0.035951991549469466,6.2105263157894735,9.526315789473683
6.2105263157894735,10.0,2858312.935423776,1368345.0520824865,10492.782202362067,9366.287608943576,1183.236668185336,8.86786429502245,7.915819261507615,,0.035937789795778316,6.2105263157894735,10.0
6.684210526315789,1.0,2737524.3086896883,1382353.3277660317,9981.11897291072,8919.800046607206,1104.4218725244007,9.037415159206022,8.076442769300673,,0.03619412106300089,6.684210526315789,1.0
6.684210526315789,1.4736842105263157,2739903.364624069,1381367.9418851,10009.492224089468,8946.676205336507,1106.3263230900716,9.04750435308457,8.086832988252159,,0.03616734008890127,6.684210526315789,1.4736842105263157
6.684210526315789,1.9473684210526314,2742880.5987861687,1381631.0265931413,10044.381585806244,8979.729798241253,1108.0533270785527,9.064890055687883,8.104059235052192,,0.036174489974927906,6.684210526315789,1.9473684210526314
6.684210526315789,2.4210526315789473,2745137.553312282,1379436.6893717907,10065.495142239204,8999.402817703833,1110.4011732855856,9.064737488034377,8.104640947987601,,0.03611486026364936,6.684210526315789,2.4210526315789473
6.684210526315789,2.894736842105263,2748030.2889495296,1378491.3363004976,10093.131888983593,9025.237872304866,1112.5938344190372,9.071712943882995,8.111889166649545,,0.03608917514691205,6.684210526315789,2.894736842105263
6.684210526315789,3.3684210526315788,2751247.1760233524,1377563.5254495232,10120.500170235531,9050.609687796097,1114.9740655458504,9.076892891926509,8.117327539242135,,0.036063969137797525,6.684210526315789,3.3684210526315788
6.684210526315789,3.8421052631578947,2754627.4544552346,1376647.728698874,10147.650920071479,9075.668696052222,1117.44465213344,9.081121736720874,8.121806014038222,,0.036039091934864556,6.684210526315789,3.8421052631578947
6.684210526315789,4.315789473684211,2758281.8827382256,1375747.1372893485,10174.563613729135,9100.326900164579,1120.0717443643855,9.083849909545716,8.124771422859881,,0.03601463011978142,6.684210526315789,4.315789473684211
6.684210526315789,4.789473684210526,2762337.836781722,1374865.3762793124,10201.215347137791,9124.48421310494,1122.9310220949076,9.084454117321204,8.125596348814522,,0.03599068202468936,6.684210526315789,4.789473684210526
6.684210526315789,5.263157894736842,2766717.7779342737,1373999.6069135712,10227.634503889883,9148.217562750091,1125.9751137577946,9.083357508459038,8.124706710629786,,0.03596717041865429,6.684210526315789,5.263157894736842
6.684210526315789,5.7368421052631575,2772011.7753412724,1374123.5633439657,10259.939851617932,9177.291984337406,1129.1547396072406,9.086389572421842,8.127576905473193,,0.03597053655855237,6.684210526315789,5.7368421052631575
6.684210526315789,6.2105263157894735,2777322.376839238,1373269.9321826561,10285.699122562759,9199.811865840986,1132.7474264351902,9.08031118193077,8.121679777100205,,0.03594735638639099,6.684210526315789,6.2105263157894735
6.684210526315789,6.684210526315789,2783341.0403002617,1372443.6939611365,10311.167411875325,9221.620068866154,1136.7495120133394,9.070747163649829,8.112270972110117,,0.03592492205028019,6.684210526315789,6.684210526315789
6.684210526315789,7.157894736842105,2790080.9769052034,1371644.68364502,10336.353223584043,9242.719884678787,1141.166276049695,9.057710029220948,8.099362975108011,,0.03590322887523972,6.684210526315789,7.157894736842105
6.684210526315789,7.63157894736842,2797681.291773387,1370876.6449249932,10361.237594756021,9263.011374108677,1146.077135248811,9.04061103400917,8.082362948544207,,0.03588237830321737,6.684210526315789,7.63157894736842
6.684210526315789,8.105263157894736,2806366.03444072,1370145.8296030352,10385.785048816499,9282.328108984208,1151.6104579553134,9.018487959250109,8.060302027358277,,0.03586253983259313,6.684210526315789,8.105263157894736
6.684210526315789,8.578947368421051,2816377.4819366704,1369458.8687716592,10409.958882059587,9300.493481620897,1157.9033720055556,8.990351987686966,8.032184469341258,,0.03584389321509222,6.684210526315789,8.578947368421051
6.684210526315789,9.052631578947368,2827924.568062744,1368821.1760242758,10433.731598634653,9317.362692810699,1165.0709874784313,8.955447102168794,7.997248916974845,,0.03582658512137048,6.684210526315789,9.052631578947368
6.684210526315789,9.526315789473683,2841290.6048764735,1368240.241724055,10457.062533087752,9332.736122084309,1173.269099314787,8.91275713235343,7.954471934473359,,0.03581081856377846,6.684210526315789,9.526315789473683
6.684210526315789,10.0,2856843.9966393695,1367725.8414959086,10479.896474178053,9346.353329678008,1182.6989001404115,8.861001285224724,7.902563643686823,,0.03579685854702182,6.684210526315789,10.0
7.157894736842105,1.0,2735373.8445308325,1380918.1356637052,9965.746558366951,8897.819974210102,1103.7985648472006,9.028591697568038,8.061090363386938,,0.03603092483068919,7.157894736842105,1.0
7.157894736842105,1.4736842105263157,2737744.2848916855,1379938.0691559308,9993.992588707808,8924.575442002366,1105.6950668604484,9.038651693622114,8.071461752418898,,0.03600441748506102,7.157894736842105,1.4736842105263157
7.157894736842105,1.9473684210526314,2740267.4855819093,1378971.0133236162,10021.991373485576,8950.9931627429,1107.676763187862,9.047758070362127,8.080871117113803,,0.03597826466895227,7.157894736842105,1.9473684210526314
7.157894736842105,2.4210526315789473,2742961.493893499,1378017.2081465342,10049.746680641112,8977.066055431706,1109.7543632517165,9.055829842555537,8.089236999373266,,0.035952472765828206,7.157894736842105,2.4210526315789473
7.157894736842105,2.894736842105263,2745846.0910061626,1377076.9385227528,10077.261739123012,9002.78556176054,1111.9395534705288,9.062778374661086,8.096470292527599,,0.0359270493724569,7.157894736842105,2.894736842105263
7.157894736842105,3.3684210526315788,2749054.976157009,1376154.1148130032,10104.510660562331,9028.044018055427,1114.3124649182157,9.067932899147769,8.101896283389449,,0.03590210009665125,7.157894736842105,3.3684210526315788
7.157894736842105,3.8421052631578947,2752428.3723436557,1375243.2653608166,10131.54346265067,9052.990359715302,1116.7764661599797,9.0721319526797,8.106358464773066,,0.03587747689358352,7.157894736842105,3.8421052631578947
7.157894736842105,4.315789473684211,2756076.7883932767,1374347.559058394,10158.34003993407,9077.537155733302,1119.3975599098878,9.074827749983502,8.109305827380979,,0.03585326532502259,7.157894736842105,4.315789473684211
7.157894736842105,4.789473684210526,2760128.6105110985,1373470.635457812,10184.877618414284,9101.58383121699,1122.2520355048234,9.075392421839371,8.110106770376959,,0.03582956364310981,7.157894736842105,4.789473684210526
7.157894736842105,5.263157894736842,2764505.778359198,1372609.6527166024,10211.184418321096,9125.207474830311,1125.2921999154323,9.07425148693689,8.109189307022733,,0.03580629490980956,7.157894736842105,5.263157894736842
7.157894736842105,5.7368421052631575,2769388.0279059843,1371769.7679185355,10237.226620420546,9148.265706584345,1128.624472591023,9.070533972135642,8.105677245844536,,0.03578359836558838,7.157894736842105,5.7368421052631575
7.157894736842105,6.2105263157894735,2774712.9949697,1370948.6203480621,10263.028467276434,9170.822408280406,1132.2101902099118,9.064596446860868,8.099929224784786,,0.035761410075118426,7.157894736842105,6.2105263157894735
7.157894736842105,6.684210526315789,2780754.937276368,1370154.1150440157,10288.536743329454,9192.659448931152,1136.2109733854388,9.055128831113,8.090627237599042,,0.035739943484920406,7.157894736842105,6.684210526315789
7.157894736842105,7.157894736842105,2787525.712326602,1369386.0451843862,10313.760189202767,9213.78123260004,1140.6312640702836,9.04215105624814,8.07779123966946,,0.03571919282964167,7.157894736842105,7.157894736842105
7.157894736842105,7.63157894736842,2795267.773872341,1368651.0976719232,10338.656915913183,9234.002559697201,1145.6116014523573,9.024574212417434,8.0603256356611,,0.03569933857514136,7.157894736842105,7.63157894736842
7.157894736842105,8.105263157894736,2804013.2075892086,1367949.537898831,10363.233077720497,9253.314833885775,1151.1666016811243,9.002374688934152,8.038206477127247,,0.035680387685441246,7.157894736842105,8.105263157894736
