DSH_target,DSC_target,P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
3.8421052631578947,4.789473684210526,2774205.5973430825,1379411.470867456,10277.323629267637,9241.48999604081,1127.694473037621,9.113570984864422,8.195029963344073,0.036892536629802415,0.036892536629802415,3.8421052631578947,4.789473684210526
3.8421052631578947,5.263157894736842,2778576.8088611118,1378477.624321382,10304.09594507329,9265.583595300168,1130.7557113535506,9.112574751215679,8.194151488484607,0.0368664044617312,0.0368664044617312,3.8421052631578947,5.263157894736842
3.8421052631578947,5.7368421052631575,2783430.3021364035,1377565.903596122,10330.595354029128,9289.118319108084,1134.0939150485062,9.109118051821378,8.190784022248087,0.03684089423967341,0.03684089423967341,3.8421052631578947,5.7368421052631575
3.8421052631578947,6.2105263157894735,2788716.591907799,1376674.196654831,10356.844001742853,9312.147931623776,1137.678282601366,9.103490995768453,8.185220790477798,0.036815946677054394,0.036815946677054394,3.8421052631578947,6.2105263157894735
3.8421052631578947,6.684210526315789,2794675.82380685,1375809.910724867,10382.79351732301,9334.480184291868,1141.6497002167735,9.094552834684363,8.176308531872309,0.036791768798402645,0.036791768798402645,3.8421052631578947,6.684210526315789
3.8421052631578947,7.157894736842105,2801322.220698918,1374972.9257771631,10408.451962513433,9356.117172156411,1146.0141831315718,9.082306410965646,8.164050070122258,0.036768357010680645,0.036768357010680645,3.8421052631578947,7.157894736842105
3.8421052631578947,7.63157894736842,2808787.1181195877,1374166.9008871561,10433.800068710878,9376.963318891716,1150.8464940293436,9.06619616329547,8.147883638295749,0.03674581342170803,0.03674581342170803,3.8421052631578947,7.63157894736842
3.8421052631578947,8.105263157894736,2817330.029722367,1373399.4884378407,10458.790907131408,9396.819501879798,1156.2957007556877,9.045083277829495,8.12665782268202,0.03672435178163976,0.03672435178163976,3.8421052631578947,8.105263157894736
3.8421052631578947,8.578947368421051,2826970.12775154,1372670.489940452,10483.434381727448,9415.689602774826,1162.3678941941478,9.019032987826504,8.100438466861288,0.03670396624525972,0.03670396624525972,3.8421052631578947,8.578947368421051
3.8421052631578947,9.052631578947368,2838111.7065851656,1371991.8411811127,10507.655261956697,9433.263207105896,1169.2934253758037,8.98632886657992,8.0674901631933,0.03668499026071008,0.03668499026071008,3.8421052631578947,9.052631578947368
3.8421052631578947,9.526315789473683,2850913.073455903,1371367.4328055948,10531.436187882977,9449.43814316448,1177.1554232205078,8.946512907421063,8.02734962330831,0.036667532262554384,0.036667532262554384,3.8421052631578947,9.526315789473683
3.8421052631578947,10.0,2865765.419113077,1370808.2415821778,10554.711122786171,9463.928440392707,1186.1693386150816,8.898148669994606,7.97856438562336,0.03665189878502841,0.03665189878502841,3.8421052631578947,10.0
4.315789473684211,1.0,2747629.0840787166,1387324.201641153,10045.917002288703,9018.485388297437,1108.049522833239,9.066306871015737,8.139063464634257,0.03697889351700962,0.03697889351700962,4.315789473684211,1.0
4.315789473684211,1.4736842105263157,2750029.0877845366,1386266.3267451753,10074.606110172226,9045.660681730145,1109.9968468063735,9.076247503908116,8.149267007159398,0.03694941377415415,0.03694941377415415,4.315789473684211,1.4736842105263157
4.315789473684211,1.9473684210526314,2752581.7096270933,1385222.5647893096,10103.038039431449,9072.48886433806,1112.028421568014,9.085233653637806,8.158504484575502,0.03692033084967575,0.03692033084967575,4.315789473684211,1.9473684210526314
4.315789473684211,2.4210526315789473,2755304.416493399,1384193.1457150008,10131.216848955082,9098.963494770893,1114.154586280532,9.093187762011468,8.16669751829202,0.03689165101543209,0.03689165101543209,4.315789473684211,2.4210526315789473
4.315789473684211,2.894736842105263,2758122.4130257815,1383175.1137283733,10159.171607528362,9125.16002223018,1116.3301919791716,9.10050778929207,8.17424816402389,0.036863291808340776,0.036863291808340776,4.315789473684211,2.894736842105263
4.315789473684211,3.3684210526315788,2761352.342521012,1382179.0010077697,10186.824823248402,9150.806740904403,1118.7451216144932,9.105581446958627,8.179527726296238,0.03683554645845116,0.03683554645845116,4.315789473684211,3.3684210526315788
4.315789473684211,3.8421052631578947,2764739.811153661,1381195.6357899886,10214.25484908847,9176.139039733624,1121.2461273237122,9.109734785411247,8.183875793297972,0.036808159330961786,0.036808159330961786,4.315789473684211,3.8421052631578947
4.315789473684211,4.315789473684211,2768397.2299785186,1380228.492133153,10241.440071466515,9201.066871688048,1123.9001854578573,9.112410696234853,8.186729560810326,0.0367812270418649,0.0367812270418649,4.315789473684211,4.315789473684211
4.315789473684211,4.789473684210526,2772449.295026717,1379281.3581633365,10268.35754032849,9225.491856662338,1126.781180136626,9.113000573086797,8.187474213532495,0.03675485491013866,0.03675485491013866,4.315789473684211,4.789473684210526
4.315789473684211,5.263157894736842,2776817.5370762516,1378351.1644673052,10295.03662987326,9249.492407443071,1129.8413372274572,9.11193128686235,8.186540979409203,0.03672895730041432,0.03672895730041432,4.315789473684211,5.263157894736842
4.315789473684211,5.7368421052631575,2781670.425538896,1377443.0874162973,10321.444648786905,9272.934238489082,1133.1800962876212,9.108388580597818,8.183107229705037,0.036703678152261186,0.036703678152261186,4.315789473684211,5.7368421052631575
4.315789473684211,6.2105263157894735,2786957.6554838484,1376554.9887846264,10347.603750721359,9295.871715683494,1136.7661417607271,9.102667092717985,8.177470610872698,0.03667895775546913,0.03667895775546913,4.315789473684211,6.2105263157894735
4.315789473684211,6.684210526315789,2792922.7059020223,1375694.3623925038,10373.465520648253,9318.110397456512,1140.742427047763,9.093608929313467,8.168461325289485,0.036655004497498485,0.036655004497498485,4.315789473684211,6.684210526315789
4.315789473684211,7.157894736842105,2799579.9872502866,1374861.094475877,10399.037991433333,9339.652238213095,1145.115060821254,9.08121668051012,8.156081915047803,0.03663181498231323,0.03663181498231323,4.315789473684211,7.157894736842105
4.315789473684211,7.63157894736842,2807061.9525334965,1374058.8614095817,10424.302042909392,9360.40115829847,1149.959493300721,9.064929768081297,8.139765976827038,0.03660949128539583,0.03660949128539583,4.315789473684211,7.63157894736842
4.315789473684211,8.105263157894736,2815637.061388826,1373295.5730073606,10449.209548146764,9380.151383872535,1155.4301210133024,9.043566857148312,8.118319934091923,0.03658825324018954,0.03658825324018954,4.315789473684211,8.105263157894736
4.315789473684211,8.578947368421051,2825312.763333982,1372570.6510931961,10473.77310759505,9398.916616966584,1161.5260718635966,9.0172518390315,8.091868830707007,0.0365680844717677,0.0365680844717677,4.315789473684211,8.578947368421051
4.315789473684211,9.052631578947368,2836512.945118647,1371896.610986319,10497.91441578034,9416.371505014646,1168.489252535037,8.984177127008332,8.058586319545372,0.03654933286780613,0.03654933286780613,4.315789473684211,9.052631578947368
4.315789473684211,9.526315789473683,2849472.65701839,1371279.7030590635,10521.600313228622,9432.35263059224,1176.447347696954,8.943536940965526,8.01765812049071,0.03653217195826168,0.03653217195826168,4.315789473684211,9.526315789473683
4.315789473684211,10.0,2864353.1676426725,1370723.6803769395,10544.815038909463,9446.761179288203,1185.4818855654644,8.894960916150717,7.968709850663118,0.0365167057904656,0.0365167057904656,4.315789473684211,10.0
4.789473684210526,1.0,2745917.5288502425,1387158.358673043,10037.823979261375,9003.377007643578,1107.1602800870583,9.066278983989635,8.131954487145821,0.03684093199117236,0.03684093199117236,4.789473684210526,1.0
4.789473684210526,1.4736842105263157,2748310.533567527,1386104.5337517695,10066.40727668772,9030.450107857177,1109.1029968769649,9.076169936455782,8.142120374108902,0.03681171283803872,0.03681171283803872,4.789473684210526,1.4736842105263157
4.789473684210526,1.9473684210526314,2750856.169423518,1385064.758391831,10094.735073447737,9057.177639281465,1111.1300723328445,9.085106527855551,8.151320772252793,0.03678288665955896,0.03678288665955896,4.789473684210526,1.9473684210526314
4.789473684210526,2.4210526315789473,2753571.98510502,1384039.2601043738,10122.81139325978,9083.553140678614,1113.2519040495963,9.093010626289304,8.159476851228394,0.03675445963644477,0.03675445963644477,4.789473684210526,2.4210526315789473
4.789473684210526,2.894736842105263,2756477.17945316,1383028.3251121012,10150.639702704393,9109.568642274186,1115.4798091690966,9.099796893917286,8.166502492823927,0.036726439572810646,0.036726439572810646,4.789473684210526,2.894736842105263
4.789473684210526,3.3684210526315788,2759706.6212774813,1382036.1797815638,10178.19302029024,9135.114723804469,1117.894457162114,9.104788877948813,8.171714838800494,0.036698943451609914,0.036698943451609914,4.789473684210526,3.3684210526315788
4.789473684210526,3.8421052631578947,2763095.0147677166,1381056.7681107558,10205.524322001327,9160.346617983389,1120.396117241824,9.10885370356794,8.175989256848021,0.03667180328977741,0.03667180328977741,4.789473684210526,3.8421052631578947
4.789473684210526,4.315789473684211,2766660.4768681224,1380090.3815440298,10232.636315351336,9185.256316031559,1122.9953679202931,9.111913198984466,8.179246841455805,0.03664502704417245,0.03664502704417245,4.789473684210526,4.315789473684211
4.789473684210526,4.789473684210526,2770708.156051862,1379146.8856348807,10259.46006965247,9209.588800357074,1125.8742414031858,9.112438754141872,8.17994449262743,0.036618887901607174,0.036618887901607174,4.789473684210526,4.789473684210526
4.789473684210526,5.263157894736842,2775073.5250136396,1378220.3086298718,10286.046962585064,9233.49729398557,1128.9333414416108,9.111296996021148,8.178957034074925,0.036593220238705676,0.036593220238705676,4.789473684210526,5.263157894736842
4.789473684210526,5.7368421052631575,2779925.960231137,1377315.836686104,10312.36459575194,9256.847220646401,1132.272712711079,9.107668567813782,8.175457305230019,0.03656816754900564,0.03656816754900564,4.789473684210526,5.7368421052631575
4.789473684210526,6.2105263157894735,2785214.237028997,1376431.3099081079,10338.435151652013,9279.69353973722,1135.8604624261202,9.10185317091663,8.169747822647537,0.036543669825444026,0.036543669825444026,4.789473684210526,6.2105263157894735
4.789473684210526,6.684210526315789,2791185.3067878224,1375574.30987624,10364.210141512769,9301.839540261159,1139.8416958687712,9.092675043452692,8.160641582050065,0.036519936847353524,0.036519936847353524,4.789473684210526,6.684210526315789
4.789473684210526,7.157894736842105,2797853.6445942,1374744.7225444885,10389.697602182632,9323.287171488424,1144.2225430192623,9.080137133784584,8.148141485560185,0.03649696523252747,0.03649696523252747,4.789473684210526,7.157894736842105
4.789473684210526,7.63157894736842,2805352.9000233575,1373946.2486892645,10414.87856267977,9343.939741448015,1149.0791863066609,9.063673493342954,8.131676087077212,0.036474857226342965,0.036474857226342965,4.789473684210526,7.63157894736842
4.789473684210526,8.105263157894736,2813960.590700616,1373187.0552929456,10439.7037058762,9363.584792800377,1154.5714223829684,9.04205967988473,8.110009143890363,0.03645383868818937,0.03645383868818937,4.789473684210526,8.105263157894736
4.789473684210526,8.578947368421051,2823672.171441958,1372466.179711205,10464.188301691942,9382.245984423766,1160.6912453023358,9.015479649772184,8.083326226846733,0.036433882686332394,0.036433882686332394,4.789473684210526,8.578947368421051
4.789473684210526,9.052631578947368,2834931.3711539335,1371796.715188414,10488.251005404521,9399.582994281938,1167.6922439668454,8.982033630517389,8.04970919593504,0.036415351374965016,0.036415351374965016,4.789473684210526,9.052631578947368
4.789473684210526,9.526315789473683,2847982.9174638833,1371185.1779741044,10511.85747397166,9415.425504536714,1175.707707215091,8.94087655414898,8.008304654937675,0.03639842478157635,0.03639842478157635,4.789473684210526,9.526315789473683
4.789473684210526,10.0,2862959.0908330204,1370634.3930866383,10534.998563605683,9429.698770689494,1184.8020676042902,8.891779354257716,7.958881089528028,0.03638318075401164,0.03638318075401164,4.789473684210526,10.0
5.263157894736842,1.0,2743688.7932566805,1385708.1532343347,10021.99490538592,8980.852360544708,1106.5096710345033,9.057304393929163,8.116379454820569,0.036669351493249264,0.036669351493249264,5.263157894736842,1.0
5.263157894736842,1.4736842105263157,2746079.6852856474,1384676.3289844822,10050.545722403094,9007.895810050128,1108.4412516982165,9.067278673547102,8.126633501098361,0.036640888404018176,0.036640888404018176,5.263157894736842,1.4736842105263157
5.263157894736842,1.9473684210526314,2748623.2250377876,1383658.2506155318,10078.842656533452,9034.595207124106,1110.4574098069077,9.07629826008907,8.135922303130105,0.03661280771827941,0.03661280771827941,5.263157894736842,1.9473684210526314
5.263157894736842,2.4210526315789473,2751337.061447746,1382654.1465585455,10106.889640211137,9060.943927070302,1112.568606191741,9.084284406340068,8.14416646006703,0.03658511560992672,0.03658511560992672,5.263157894736842,2.4210526315789473
5.263157894736842,2.894736842105263,2754240.514896591,1381664.300555927,10134.69010224803,9086.933884974702,1114.786235574103,9.091151091427651,8.151279227353418,0.03655781977403564,0.03655781977403564,5.263157894736842,2.894736842105263
5.263157894736842,3.3684210526315788,2757468.1633929727,1380692.8450635548,10162.217044564553,9112.455843961938,1117.1908342627091,9.096223073895084,8.156579488924745,0.036531034017945496,0.036531034017945496,5.263157894736842,3.3684210526315788
5.263157894736842,3.8421052631578947,2760855.920803159,1379733.888247235,10189.523092180068,9137.663910476622,1119.683341839885,9.100361424897551,8.160935836967475,0.03650459574870555,0.03650459574870555,5.263157894736842,3.8421052631578947
5.263157894736842,4.315789473684211,2764515.4670137013,1378790.7963226312,10216.587139188072,9162.468979804047,1122.330369857528,9.103012280140826,8.163789580929864,0.03647859764706634,0.03647859764706634,5.263157894736842,4.315789473684211
5.263157894736842,4.789473684210526,2768572.1310598855,1377867.2905440575,10243.38642410879,9186.772410681726,1125.206264113403,9.103563276178507,8.164522988965377,0.03645314214216745,0.03645314214216745,5.263157894736842,4.789473684210526
5.263157894736842,5.263157894736842,2772948.675567729,1376960.4140907119,10269.949671569686,9210.65124691118,1128.2639192855172,9.102435605734179,8.163560927078041,0.03642814757744356,0.03642814757744356,5.263157894736842,5.263157894736842
5.263157894736842,5.7368421052631575,2777717.124877537,1376072.1103246384,10296.267872207258,9234.053590962725,1131.5454178305858,9.099297040986125,8.160568233015672,0.03640366736663493,0.03640366736663493,5.263157894736842,5.7368421052631575
5.263157894736842,6.2105263157894735,2783013.061480157,1375206.3056136253,10322.317773237251,9256.87509037033,1135.1302700816232,9.093509392974791,8.154901101971936,0.036379809545349584,0.036379809545349584,5.263157894736842,6.2105263157894735
5.263157894736842,6.684210526315789,2788998.44486231,1374367.6735953162,10348.071753915647,9278.991705302435,1139.1129021332747,9.084324946663571,8.145805115476433,0.036356702699739854,0.036356702699739854,5.263157894736842,6.684210526315789
5.263157894736842,7.157894736842105,2795687.250992119,1373556.076494587,10373.537984433066,9300.405895013175,1143.4991265197782,9.07174981060525,8.133286400767805,0.03633434282277778,0.03633434282277778,5.263157894736842,7.157894736842105
5.263157894736842,7.63157894736842,2803214.570880279,1372775.1843458177,10398.69711561084,9321.019744277424,1148.3659874523983,9.055211691422446,8.116767516735424,0.03631283080843437,0.03631283080843437,5.263157894736842,7.63157894736842
5.263157894736842,8.105263157894736,2811869.9791676486,1372033.372365756,10423.497185539032,9340.61089530425,1153.880424461129,9.03342925711465,8.094955679368931,0.03629239712497311,0.03629239712497311,5.263157894736842,8.105263157894736
5.263157894736842,8.578947368421051,2821632.1122296746,1371329.1647324555,10447.957231170294,9359.21699093116,1160.024431015009,9.006669990586701,8.068120584962116,0.03627300085547611,0.03627300085547611,5.263157894736842,8.578947368421051
5.263157894736842,9.052631578947368,2832971.0685334173,1370676.199046474,10471.99004797012,9376.476211749748,1167.0670109594764,8.972912394602622,8.034222648484512,0.036255017336869894,0.036255017336869894,5.263157894736842,9.052631578947368
5.263157894736842,9.526315789473683,2846143.5242738705,1370081.2072970648,10495.559113410043,9392.208974225652,1175.148428397589,8.93126251951134,7.992359728577179,0.03623863164644547,0.03623863164644547,5.263157894736842,9.526315789473683
5.263157894736842,10.0,2861243.290990762,1369545.764969786,10518.66339553039,9406.371933110211,1184.310353493964,8.881678155137399,7.942488981337908,0.03622388684721801,0.03622388684721801,5.263157894736842,10.0
5.7368421052631575,1.0,2741797.3307395885,1385026.8743460795,10010.938236427528,8962.947000852184,1105.7270110058623,9.053715914311198,8.105931130956757,0.03652099186791973,0.03652099186791973,5.7368421052631575,1.0
5.7368421052631575,1.4736842105263157,2744180.5422702827,1383999.5706109635,10039.374164164616,8989.880390728413,1107.652620001538,9.063648641169355,8.11615503669005,0.036492793959211345,0.036492793959211345,5.7368421052631575,1.4736842105263157
5.7368421052631575,1.9473684210526314,2746716.425080056,1382985.9413620706,10067.557928404221,9016.471367070984,1109.6629063667472,9.072627255215163,8.125414768159342,0.036464974502504875,0.036464974502504875,5.7368421052631575,1.9473684210526314
5.7368421052631575,2.4210526315789473,2749422.720791266,1381986.2177265736,10095.493455895168,9042.713237939735,1111.7683911022918,9.080572479566294,8.133630448851042,0.03643753971677989,0.03643753971677989,5.7368421052631575,2.4210526315789473
5.7368421052631575,2.894736842105263,2752318.862080107,1381000.6849835669,10123.184211860296,9068.597881018797,1113.9805418565218,9.087397698158483,8.14071479732077,0.036410497305578056,0.036410497305578056,5.7368421052631575,2.894736842105263
5.7368421052631575,3.3684210526315788,2755539.1413797494,1380033.451407402,10150.603660193448,9094.01666590063,1116.37975806208,9.092428975793906,8.145988495605566,0.03638395985447489,0.03638395985447489,5.7368421052631575,3.3684210526315788
5.7368421052631575,3.8421052631578947,2758920.6169557534,1379078.6876327964,10177.803502169589,9119.122110342882,1118.8676221708658,9.096521608536907,8.150313700784052,0.036357767293011684,0.036357767293011684,5.7368421052631575,3.8421052631578947
5.7368421052631575,4.315789473684211,2762574.6418637633,1378139.7353251313,10204.763076966496,9143.82573147848,1121.5105770027135,9.099123348652828,8.15313374566271,0.03633201117424274,0.03633201117424274,5.7368421052631575,4.315789473684211
5.7368421052631575,4.789473684210526,2766627.0775639615,1377220.3190691257,10231.459864585466,9168.028775633607,1124.3833182625385,9.099619051975711,8.153828526912486,0.03630679351737265,0.03630679351737265,5.7368421052631575,4.789473684210526
5.7368421052631575,5.263157894736842,2771000.826305517,1376317.4980254215,10257.92225936576,9191.807893166377,1127.4387993433431,9.098429347420282,8.152822041001235,0.03628203351193932,0.03628203351193932,5.7368421052631575,5.263157894736842
5.7368421052631575,5.7368421052631575,2775868.297226245,1375436.433369429,10284.11765326793,9215.026390272806,1130.7789569564607,9.094719697427044,8.149272971152062,0.03625787254850393,0.03625787254850393,5.7368421052631575,5.7368421052631575
5.7368421052631575,6.2105263157894735,2781175.145688919,1374574.9097752592,10310.068689304111,9237.741676749847,1134.369988109081,9.088805942839079,8.14349971665642,0.0362342497133614,0.0362342497133614,5.7368421052631575,6.2105263157894735
5.7368421052631575,6.684210526315789,2787078.380339673,1373737.4843378656,10335.748071827958,9259.832844292641,1138.303572396975,9.079957510862878,8.134765688904773,0.03621128979211391,0.03621128979211391,5.7368421052631575,6.684210526315789
5.7368421052631575,7.157894736842105,2793780.3689288157,1372930.0117348006,10361.120727821668,9281.14435844504,1142.6977668100958,9.067245100815512,8.122133978045543,0.036189153100196166,0.036189153100196166,5.7368421052631575,7.157894736842105
5.7368421052631575,7.63157894736842,2801327.934633926,1372153.327805669,10386.188188249642,9301.653005372507,1147.5769685457146,9.050537325972746,8.105472016539489,0.03616786233045586,0.03616786233045586,5.7368421052631575,7.63157894736842
5.7368421052631575,8.105263157894736,2810021.421037088,1371416.106123165,10410.897037070037,9321.128474928906,1153.1144896282215,9.028502486710266,8.083437125080403,0.03614765500054155,0.03614765500054155,5.7368421052631575,8.105263157894736
5.7368421052631575,8.578947368421051,2819923.896823362,1370719.4652706685,10435.248262037097,9339.539825777203,1159.341792060348,9.001011033589915,8.055898519089222,0.03612856150411328,0.03612856150411328,5.7368421052631575,8.578947368421051
5.7368421052631575,9.052631578947368,2831326.3667844986,1370071.4500752487,10459.194895465176,9356.672977324397,1166.422664433015,8.96689957627776,8.021683102216272,0.036110802053164595,0.036110802053164595,5.7368421052631575,9.052631578947368
5.7368421052631575,9.526315789473683,2844509.7789010075,1369479.553084136,10482.694965319168,9372.328226652497,1174.5117401605146,8.925151283618971,7.979765468646255,0.03609458168164512,0.03609458168164512,5.7368421052631575,9.526315789473683
5.7368421052631575,10.0,2859798.730130827,1368952.3326162978,10505.700030364254,9386.277520238447,1183.7850939103378,8.874668285998858,7.929038445004599,0.036080134599801895,0.036080134599801895,5.7368421052631575,10.0
6.2105263157894735,1.0,2739917.833892203,1384334.2951751251,9999.897882562487,8945.083604250862,1104.9529154422012,9.050066969197992,8.095443234946393,0.03637416849191395,0.03637416849191395,6.2105263157894735,1.0
6.2105263157894735,1.4736842105263157,2742293.42935114,1383311.4622101542,10028.219883602163,8971.907947926664,1106.8725617780517,9.059958869603822,8.10563768381287,0.03634623092416515,0.03634623092416515,6.2105263157894735,1.4736842105263157
6.2105263157894735,1.9473684210526314,2744821.7252932526,1382302.2316260836,10056.29146515207,8998.391540157445,1108.876986776001,9.068897258288482,8.114869049920292,0.03631866788812557,0.03631866788812557,6.2105263157894735,1.9473684210526314
6.2105263157894735,2.4210526315789473,2747520.5560929314,1381306.8375647247,10084.116538978134,9024.527612795135,1110.976771282137,9.076802323544921,8.123056976592105,0.03629148565715337,0.03629148565715337,6.2105263157894735,2.4210526315789473
6.2105263157894735,2.894736842105263,2750409.458578103,1380325.5700725773,10111.698518061115,9050.307922134138,1113.1834491774107,9.083586829765729,8.130113620375763,0.03626469202847525,0.03626469202847525,6.2105263157894735,2.894736842105263
6.2105263157894735,3.3684210526315788,2753622.4664301802,1379362.5126745957,10139.01136225137,9075.624462252956,1115.5772979984608,9.088578066658865,8.135361376155826,0.03623839836358866,0.03623839836358866,6.2105263157894735,3.3684210526315788
6.2105263157894735,3.8421052631578947,2756997.744766441,1378411.895436068,10166.10590190713,9100.628237219471,1118.0605234666702,9.092625746579438,8.139656169061373,0.03621244700207785,0.03621244700207785,6.2105263157894735,3.8421052631578947
6.2105263157894735,4.315789473684211,2760646.335651281,1377477.0374751957,10192.961879614033,9125.231335615124,1120.699406982864,9.095179149827004,8.142443262446246,0.03618692843821554,0.03618692843821554,6.2105263157894735,4.315789473684211
6.2105263157894735,4.789473684210526,2764694.6775395917,1376561.6690708057,10219.557023310408,9149.33485951052,1123.5690189349311,9.095620163145714,8.14309998346473,0.036161944353358864,0.036161944353358864,6.2105263157894735,4.789473684210526
6.2105263157894735,5.263157894736842,2769065.7348254877,1375662.8584417847,10245.919403564296,9173.015156919644,1126.6223276225444,9.094369206392132,8.142049852923655,0.036137414583621616,0.036137414583621616,6.2105263157894735,5.263157894736842
6.2105263157894735,5.7368421052631575,2773933.712761693,1374785.8072677485,10272.016505470583,9196.134478299738,1129.9623786093673,9.090582748526765,8.138443060040037,0.03611348094006867,0.03611348094006867,6.2105263157894735,5.7368421052631575
6.2105263157894735,6.2105263157894735,2779242.3861364,1373928.251597309,10297.871242147461,9218.751631289784,1133.5542220153372,9.084586376326097,8.132607556169512,0.03609008148411752,0.03609008148411752,6.2105263157894735,6.2105263157894735
6.2105263157894735,6.684210526315789,2785252.7947581154,1373098.007982268,10323.433413082457,9240.65952875353,1137.5515122010434,9.075134886074471,8.123288861771032,0.036067429324898044,0.036067429324898044,6.2105263157894735,6.684210526315789
6.2105263157894735,7.157894736842105,2791978.594127256,1372294.930195301,10348.711336076947,9261.860975267162,1141.9598167757702,9.06223772855308,8.11049639331204,0.03604552027461849,0.03604552027461849,6.2105263157894735,7.157894736842105
6.2105263157894735,7.63157894736842,2799454.769987446,1371519.5396379372,10373.708337955986,9282.341196464135,1146.7970076662193,9.045810434286818,8.094144939699566,0.03602436836471918,0.03602436836471918,6.2105263157894735,7.63157894736842
6.2105263157894735,8.105263157894736,2808186.876102374,1370786.875592658,10398.326785007674,9301.70158177588,1152.3578850264923,9.023522049982432,8.071886089070356,0.036004383614210926,0.036004383614210926,6.2105263157894735,8.105263157894736
6.2105263157894735,8.578947368421051,2818143.497802458,1370095.0872535934,10422.588898182208,9319.989689000935,1158.6178299623232,8.995709049740015,8.044058573916482,0.03598551526956049,0.03598551526956049,6.2105263157894735,8.578947368421051
6.2105263157894735,9.052631578947368,2829617.9143683887,1369452.2485214726,10446.44815149446,9336.990595167059,1165.7419029553384,8.961201553286433,8.009483549914714,0.03596798327207238,0.03596798327207238,6.2105263157894735,9.052631578947368
6.2105263157894735,9.526315789473683,2842892.240515507,1368865.847620731,10469.863212721393,9352.504658378697,1173.8853127805544,8.918983054589614,7.967136615948998,0.035951991549469466,0.035951991549469466,6.2105263157894735,9.526315789473683
6.2105263157894735,10.0,2858312.935423776,1368345.0520824865,10492.782202362067,9366.287608943576,1183.236668185336,8.86786429502245,7.915819261507615,0.035937789795778316,0.035937789795778316,6.2105263157894735,10.0
6.684210526315789,1.0,2737524.3086896883,1382353.3277660317,9981.11897291072,8919.800046607206,1104.4218725244007,9.037415159206022,8.076442769300673,0.03619412106300089,0.03619412106300089,6.684210526315789,1.0
6.684210526315789,1.4736842105263157,2739903.364624069,1381367.9418851,10009.492224089468,8946.676205336507,1106.3263230900716,9.04750435308457,8.086832988252159,0.03616734008890127,0.03616734008890127,6.684210526315789,1.4736842105263157
6.684210526315789,1.9473684210526314,2742880.5987861687,1381631.0265931394,10044.38158580622,8979.729798241275,1108.053327078535,9.064890055688005,8.104059235052341,0.03617448997492788,0.03617448997492788,6.684210526315789,1.9473684210526314
6.684210526315789,2.4210526315789473,2745137.553312298,1379436.6893717851,10065.495142239475,8999.402817704056,1110.4011732856188,9.06473748803435,8.10464094798756,0.036114860263649205,0.036114860263649205,6.684210526315789,2.4210526315789473
6.684210526315789,2.894736842105263,2748030.288949529,1378491.3363005007,10093.131888983607,9025.23787230487,1112.5938344190313,9.071712943883055,8.111889166649592,0.036089175146912136,0.036089175146912136,6.684210526315789,2.894736842105263
6.684210526315789,3.3684210526315788,2751247.176023352,1377563.5254495232,10120.500170235502,9050.6096877961,1114.9740655458168,9.076892891926757,8.117327539242384,0.036063969137797525,0.036063969137797525,6.684210526315789,3.3684210526315788
6.684210526315789,3.8421052631578947,2754627.4544552336,1376647.728698874,10147.650920071474,9075.668696052224,1117.4446521334316,9.081121736720938,8.121806014038285,0.036039091934864556,0.036039091934864556,6.684210526315789,3.8421052631578947
6.684210526315789,4.315789473684211,2758281.882738224,1375747.1372893509,10174.563613729159,9100.326900164564,1120.071744364404,9.083849909545588,8.124771422859736,0.03601463011978147,0.03601463011978147,6.684210526315789,4.315789473684211
6.684210526315789,4.789473684210526,2762337.836781734,1374865.3762793064,10201.215347137762,9124.484213104957,1122.9310220949108,9.084454117321153,8.125596348814515,0.03599068202468919,0.03599068202468919,6.684210526315789,4.789473684210526
6.684210526315789,5.263157894736842,2766717.777934273,1373999.6069135712,10227.63450388988,9148.217562750091,1125.9751137577905,9.083357508459068,8.124706710629816,0.03596717041865429,0.03596717041865429,6.684210526315789,5.263157894736842
6.684210526315789,5.7368421052631575,2772011.7753412705,1374123.5633439657,10259.939851617926,9177.291984337406,1129.1547396072363,9.086389572421872,8.127576905473225,0.03597053655855237,0.03597053655855237,6.684210526315789,5.7368421052631575
6.684210526315789,6.2105263157894735,2777322.3768392187,1373269.932182657,10285.69912256264,9199.811865840902,1132.7474264351913,9.080311181930655,8.121679777100123,0.03594735638639102,0.03594735638639102,6.684210526315789,6.2105263157894735
6.684210526315789,6.684210526315789,2783341.0403002687,1372443.6939611365,10311.167411875342,9221.620068866157,1136.749512013352,9.070747163649743,8.11227097211003,0.03592492205028019,0.03592492205028019,6.684210526315789,6.684210526315789
6.684210526315789,7.157894736842105,2790080.976905202,1371644.6836450251,10336.353223584068,9242.719884678761,1141.1662760496868,9.057710029221035,8.099362975108047,0.03590322887523986,0.03590322887523986,6.684210526315789,7.157894736842105
6.684210526315789,7.63157894736842,2797681.291773387,1370876.6449249932,10361.237594756021,9263.011374108677,1146.077135248811,9.04061103400917,8.082362948544207,0.03588237830321737,0.03588237830321737,6.684210526315789,7.63157894736842
6.684210526315789,8.105263157894736,2806366.034440718,1370145.8296030352,10385.785048816502,9282.328108984211,1151.6104579553134,9.018487959250113,8.060302027358281,0.03586253983259313,0.03586253983259313,6.684210526315789,8.105263157894736
